,trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma2,ma_v_2,ma3,ma_v_3,ma4,ma_v_4,ma5,ma_v_5,ma8,ma_v_8,ma10,ma_v_10,ma15,ma_v_15,ma20,ma_v_20
0,20190830,300581.SZ,19.5,21.87,19.21,21.87,19.88,1.99,10.0101,181920.31,369182.057,30.4928,1.79,20.875,178479.84,20.06,155603.81,19.67,138927.1975,19.378,124421.898,18.9288,109330.3075,18.656,104229.375,17.9673,90872.2093,17.414,84081.4745
1,20190829,300581.SZ,18.43,20.27,18.0,19.88,18.43,1.45,7.8676,175039.37,330971.232,29.3395,2.07,19.155,142445.56,18.9367,124596.16,18.755,110047.295,18.614,101444.208,18.4112,97469.3275,18.149,92100.174,17.5453,82993.8387,17.103,77458.632
2,20190828,300581.SZ,18.5,19.1,17.94,18.43,18.5,-0.07,-0.3784,109851.75,203571.968,18.413,1.35,18.465,99374.555,18.38,88383.27,18.2975,83045.4175,18.25,84653.396,18.1013,85666.7587,17.862,81101.597,17.298,76037.4807,16.917,71596.8295
3,20190827,300581.SZ,18.4,18.7,18.01,18.5,18.21,0.29,1.5925,88897.36,163150.39,14.9007,1.09,18.355,77649.03,18.2533,74109.9733,18.205,78353.8075,18.25,81566.206,17.8975,79513.8275,17.717,79295.921,17.116,73138.8773,16.814,68344.8785
4,20190826,300581.SZ,17.67,18.4,17.67,18.21,18.05,0.16,0.8864,66400.7,119925.279,11.1299,0.79,18.13,66716.28,18.1067,74839.29,18.1875,79733.4175,18.096,81193.228,17.7112,76533.3575,17.506,77523.495,16.9393,72021.7333,16.707,66678.964
5,20190823,300581.SZ,18.05,18.43,17.72,18.05,18.06,-0.01,-0.0554,67031.86,121164.191,11.2356,0.81,18.055,79058.585,18.18,84177.6567,18.0675,84891.36,17.934,84036.852,17.5575,79707.6438,17.262,74097.365,16.7593,70634.6667,16.628,66739.4375
6,20190822,300581.SZ,18.22,18.65,17.91,18.06,18.43,-0.37,-2.0076,91085.31,165808.346,15.2674,1.17,18.245,92750.555,18.0733,90844.5267,17.905,88288.1,17.684,82756.14,17.35,80225.2988,17.011,73768.654,16.5993,69463.44,16.567,68378.446
7,20190821,300581.SZ,17.58,18.49,17.58,18.43,17.73,0.7,3.9481,94415.8,170951.61,15.8256,1.23,18.08,90724.135,17.8533,87355.6967,17.59,80673.8475,17.474,77549.798,17.0637,72857.06,16.822,71729.523,16.4727,67244.6407,16.4745,66808.174
8,20190820,300581.SZ,17.4,18.09,17.33,17.73,17.4,0.33,1.8966,87032.47,154530.357,14.5881,1.18,17.565,83825.645,17.31,76093.1967,17.235,73333.2975,17.184,77025.636,16.7025,69023.1787,16.549,68925.213,16.3353,63937.7693,16.3745,67888.265
9,20190819,300581.SZ,16.8,17.92,16.71,17.4,16.8,0.6,3.5714,80618.82,139439.698,13.513,1.26,17.1,70623.56,17.07,68766.9067,17.0475,74523.9275,16.916,73853.762,16.5075,66980.87,16.361,67435.986,16.244,61840.876,16.316,68964.944
10,20190816,300581.SZ,17.3,17.32,16.7,16.8,17.01,-0.21,-1.2346,60628.3,102690.744,10.1623,0.94,16.905,62840.95,16.93,72492.2967,16.795,72162.4975,16.59,64157.878,16.295,65200.105,16.172,63933.574,16.1927,60973.6327,16.2375,69396.996
11,20190815,300581.SZ,16.53,17.17,16.41,17.01,16.98,0.03,0.1767,65053.6,109390.408,10.9041,0.99,16.995,78424.295,16.7933,76007.23,16.5375,65040.2725,16.338,64781.168,16.1762,66639.0925,16.057,62817.09,16.1947,63585.8813,16.1845,70415.901
12,20190814,300581.SZ,16.48,17.1,16.28,16.98,16.39,0.59,3.5998,91794.99,153903.676,15.3864,1.51,16.685,81484.045,16.38,65035.83,16.17,64713.06,16.17,65909.248,15.9887,64206.73,15.972,62092.062,16.1413,63227.6327,16.1115,71864.866
13,20190813,300581.SZ,15.64,16.89,15.44,16.39,15.77,0.62,3.9315,71173.1,115415.418,11.9298,1.17,16.08,51656.25,15.9,55685.75,15.9675,59437.8125,15.914,60824.79,15.8225,58915.2887,15.911,57393.836,16.1047,64842.4747,16.0385,70335.0385
14,20190812,300581.SZ,15.54,15.78,15.33,15.77,15.54,0.23,1.4801,32139.4,49977.999,5.3871,0.5,15.655,47942.075,15.8267,55526.05,15.795,58237.7125,15.806,61018.21,15.7937,57244.0662,15.908,55834.433,16.116,67335.338,15.9925,69732.752
15,20190809,300581.SZ,16.26,16.28,15.38,15.54,16.17,-0.63,-3.8961,63744.75,100735.77,10.6847,1.05,15.855,67219.375,15.8033,66937.15,15.815,68237.9125,15.754,63709.27,15.8687,58828.2325,15.994,59381.51,16.12,71143.3687,15.976,71175.749
16,20190808,300581.SZ,15.66,16.29,15.66,16.17,15.7,0.47,2.9936,70694.0,113740.184,11.8495,1.21,15.935,68533.35,15.9067,69735.6333,15.8075,63700.4,15.776,60853.012,15.9712,57807.5225,16.123,62988.238,16.1333,72294.1453,15.925,69250.119
17,20190807,300581.SZ,15.8,16.34,15.66,15.7,15.85,-0.15,-0.9464,66372.7,105958.925,11.1252,1.23,15.775,69256.45,15.6867,61369.2,15.6775,58392.765,15.774,58274.876,16.0287,57422.0437,16.127,61886.825,16.092,73850.072,15.832,66826.7115
18,20190806,300581.SZ,15.0,16.07,14.86,15.85,15.51,0.34,2.1921,72140.2,112963.376,12.0919,1.42,15.68,58867.45,15.67,55732.7867,15.7925,56250.42,15.908,53962.882,16.17,61601.96,16.2,66851.317,16.08,73505.1213,15.759,64963.52
19,20190805,300581.SZ,15.48,16.05,15.4,15.51,15.65,-0.14,-0.8946,45594.7,71694.043,7.6424,0.83,15.58,47529.08,15.7733,50953.8267,15.9225,49418.5525,16.01,50650.656,16.215,60044.4187,16.271,70493.902,16.0547,72637.5993,15.677,62654.91
20,20190802,300581.SZ,15.76,16.12,15.4,15.65,16.16,-0.51,-3.1559,49463.46,77586.931,8.2909,0.76,15.905,53633.39,16.06,50693.17,16.135,51914.645,16.234,55053.75,16.33,68847.2837,16.303,74860.418,16.05,73664.5753,15.6115,63200.453
21,20190801,300581.SZ,16.15,16.33,15.74,16.16,16.37,-0.21,-1.2828,57803.32,92880.122,9.6888,0.88,16.265,51308.025,16.2967,52731.7067,16.38,56451.3225,16.47,65123.464,16.4437,76235.1075,16.312,78014.712,15.9747,72049.1547,15.6015,63436.476
22,20190731,300581.SZ,16.21,16.52,16.06,16.37,16.36,0.01,0.0611,44812.73,73015.757,7.5114,0.56,16.365,50195.9,16.4533,56000.6567,16.5475,66953.5,16.48,65498.774,16.4025,80167.175,16.251,81637.67,15.8513,69677.3233,15.5655,65289.314
23,20190730,300581.SZ,16.63,16.84,16.3,16.36,16.63,-0.27,-1.6236,55579.07,91878.65,9.316,0.62,16.495,61594.62,16.6067,74333.7567,16.5075,70670.285,16.492,79739.752,16.3237,84691.3837,16.166,83276.241,15.7093,68630.3993,15.5385,66409.9545
24,20190729,300581.SZ,16.75,16.88,16.38,16.63,16.83,-0.2,-1.1884,67610.17,112029.724,11.3326,0.71,16.73,83711.1,16.5567,75700.69,16.525,85779.9225,16.532,90337.148,16.2225,89498.1125,16.077,83631.071,15.566,66656.328,15.5005,66848.2165
25,20190726,300581.SZ,16.32,17.04,16.08,16.83,16.21,0.62,3.8248,99812.03,167160.298,16.7301,1.1,16.52,79745.95,16.49,91836.5067,16.5075,96018.8925,16.372,94667.086,16.0837,88696.6463,15.958,82969.988,15.404,65916.0207,15.4175,65298.963
26,20190725,300581.SZ,16.35,16.46,16.07,16.21,16.43,-0.22,-1.339,59679.87,97055.124,10.0033,0.61,16.32,87848.745,16.4,94754.5133,16.2575,93380.85,16.154,90905.96,15.9137,83611.0638,15.727,75512.0,15.312,62874.1467,15.304,62365.1265
27,20190724,300581.SZ,16.55,17.25,16.3,16.43,16.56,-0.13,-0.785,116017.62,193213.283,19.4465,1.34,16.495,112291.835,16.2733,104614.51,16.14,98712.4825,16.022,97776.566,15.8175,83775.9975,15.537,71766.598,15.2607,65219.494,15.2555,60964.408
