,trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma2,ma_v_2,ma3,ma_v_3,ma4,ma_v_4,ma5,ma_v_5,ma8,ma_v_8,ma10,ma_v_10,ma15,ma_v_15,ma20,ma_v_20
0,20190830,600688.SH,4.25,4.26,4.17,4.22,4.23,-0.01,-0.2364,71072.55,29907.387,0.097,0.83,4.225,66666.085,4.2367,59272.5067,4.2325,72639.09,4.226,70883.938,4.2725,77025.385,4.309,69510.561,4.346,55744.114,4.3645,52770.8285
1,20190829,600688.SH,4.27,4.27,4.2,4.23,4.26,-0.03,-0.7042,62259.62,26274.673,0.085,0.72,4.245,53372.485,4.2367,73161.27,4.2275,70836.785,4.236,85344.11,4.3013,73328.8837,4.326,65028.507,4.358,52707.0253,4.3845,51929.446
2,20190828,600688.SH,4.25,4.28,4.23,4.26,4.22,0.04,0.9479,44485.35,18931.971,0.0607,0.51,4.24,78612.095,4.2267,73695.84,4.2375,91115.2325,4.268,86988.308,4.33,70221.68,4.343,62063.237,4.3713,50670.8373,4.4095,50839.3165
3,20190827,600688.SH,4.22,4.29,4.22,4.22,4.2,0.02,0.4762,112738.84,48011.665,0.1538,1.54,4.21,88301.085,4.23,106658.5267,4.27,97614.0475,4.294,87677.112,4.3463,67942.5125,4.361,59682.908,4.3793,50150.202,4.4355,49577.2795
4,20190826,600688.SH,4.22,4.23,4.18,4.2,4.27,-0.07,-1.6393,63863.33,26842.079,0.0871,0.94,4.235,103618.37,4.2867,92572.45,4.3125,81411.68,4.34,73429.452,4.3688,57926.0225,4.38,51782.178,4.388,47926.6587,4.464,45518.7795
5,20190823,600688.SH,4.37,4.42,4.25,4.27,4.39,-0.12,-2.7335,143373.41,61832.776,0.1956,3.21,4.33,106927.01,4.35,87261.13,4.375,75820.9825,4.392,68137.184,4.3987,52528.3638,4.406,48174.202,4.4107,46733.1253,4.492,44161.266
6,20190822,600688.SH,4.41,4.42,4.33,4.39,4.39,0.0,0.0,70480.61,30765.961,0.0962,1.9,4.39,59204.99,4.41,53303.5067,4.4225,49328.1275,4.416,44712.904,4.4162,38823.13,4.419,36388.483,4.434,40791.2247,4.5165,39036.267
7,20190821,600688.SH,4.45,4.45,4.39,4.39,4.45,-0.06,-1.3483,47929.37,21111.881,0.0654,1.51,4.42,44714.955,4.4333,42277.3,4.4225,38270.9775,4.418,37138.166,4.425,33486.0,4.423,32512.102,4.4567,38789.6527,4.5355,37562.1145
8,20190820,600688.SH,4.48,4.49,4.43,4.45,4.46,-0.01,-0.2242,41500.54,18514.685,0.0566,1.38,4.455,39451.265,4.4333,35051.5133,4.425,34440.365,4.428,31688.704,4.4262,30684.3563,4.422,31386.747,4.4827,36877.3353,4.555,37898.6575
9,20190819,600688.SH,4.4,4.47,4.39,4.46,4.39,0.07,1.5945,37401.99,16604.486,0.051,1.33,4.425,31827.0,4.4167,32086.9733,4.4225,29235.745,4.42,30134.904,4.4237,29461.3888,4.412,35175.262,4.5053,36215.222,4.5715,37864.942
10,20190816,600688.SH,4.4,4.42,4.36,4.39,4.4,-0.01,-0.2273,26252.01,11555.286,0.0358,0.94,4.395,29429.465,4.41,26513.6633,4.41,28318.1325,4.42,28211.22,4.4137,29370.6175,4.42,36031.096,4.5253,36169.2933,4.5885,38851.2005
11,20190815,600688.SH,4.37,4.42,4.33,4.4,4.44,-0.04,-0.9009,32606.92,14262.55,0.0445,1.17,4.42,26644.49,4.4167,29006.84,4.4275,28701.0225,4.422,28064.062,4.4087,36012.3275,4.443,38830.385,4.55,37144.0547,4.6125,39583.2435
12,20190814,600688.SH,4.45,4.49,4.43,4.44,4.41,0.03,0.6803,20682.06,9215.329,0.0282,0.67,4.425,27206.8,4.4367,27399.0567,4.4275,26928.3475,4.428,27886.038,4.4262,37681.5038,4.476,39615.396,4.5747,37703.4307,4.6345,41209.5785
13,20190813,600688.SH,4.46,4.46,4.38,4.41,4.46,-0.05,-1.1211,33731.54,14869.956,0.046,0.84,4.435,30757.555,4.4233,29010.4433,4.425,29687.0325,4.416,31084.79,4.4487,41876.8588,4.51,39471.651,4.5973,39968.642,4.67,44863.7215
14,20190812,600688.SH,4.41,4.46,4.39,4.46,4.4,0.06,1.3636,27783.57,12305.591,0.0379,0.63,4.43,26649.895,4.43,28338.8633,4.4175,30423.1025,4.404,40215.62,4.4887,42717.545,4.548,39255.381,4.622,40441.6213,4.707,45606.628
15,20190809,600688.SH,4.43,4.45,4.39,4.4,4.43,-0.03,-0.6772,25516.22,11263.539,0.0348,0.51,4.415,28616.51,4.4033,31302.9467,4.39,43323.6325,4.42,43850.972,4.5287,41650.175,4.578,40148.33,4.6447,42397.8607,4.739,46755.737
16,20190808,600688.SH,4.39,4.44,4.38,4.43,4.38,0.05,1.1416,31716.8,13998.762,0.0433,0.62,4.405,34196.31,4.3867,49259.4367,4.425,48434.66,4.464,49596.708,4.5775,42406.7525,4.614,41684.051,4.676,43422.9707,4.7755,48044.878
17,20190807,600688.SH,4.36,4.41,4.36,4.38,4.35,0.03,0.6897,36675.82,16105.486,0.05,0.77,4.365,58030.755,4.4233,54007.28,4.4725,54066.685,4.524,51344.754,4.6187,43031.285,4.648,42612.127,4.7033,45650.7587,4.807,48304.806
18,20190806,600688.SH,4.48,4.48,4.33,4.35,4.54,-0.19,-4.185,79385.69,34872.031,0.1083,2.07,4.445,62673.01,4.5033,59863.64,4.56,55011.9875,4.604,47858.512,4.6662,43555.9863,4.688,44410.568,4.7547,49456.6987,4.8385,48273.249
19,20190805,600688.SH,4.64,4.64,4.54,4.54,4.62,-0.08,-1.7316,45960.33,21041.029,0.0627,1.26,4.58,50102.615,4.63,46887.42,4.6675,39976.7175,4.692,38295.142,4.7187,38757.47,4.731,40554.622,4.808,47403.6307,4.872,46008.2405
20,20190802,600688.SH,4.67,4.69,4.62,4.62,4.73,-0.11,-2.3256,54244.9,25241.764,0.074,1.61,4.675,47350.965,4.71,37982.18,4.73,36378.845,4.736,36445.688,4.7487,39844.9575,4.757,41671.305,4.8453,47723.992,4.8975,47491.3415
21,20190801,600688.SH,4.76,4.78,4.71,4.73,4.78,-0.05,-1.046,40457.03,19156.581,0.0552,1.19,4.755,29850.82,4.7667,30423.4933,4.765,31995.885,4.764,33771.394,4.7687,38167.6238,4.782,40336.102,4.8793,47527.6013,4.9235,46320.657
22,20190731,600688.SH,4.78,4.78,4.75,4.78,4.79,-0.01,-0.2088,19244.61,9174.445,0.0263,0.47,4.785,25406.725,4.7767,29175.5033,4.7725,32099.985,4.772,33879.5,4.7775,40251.39,4.793,42803.761,4.9013,47291.49,4.946,46705.9805
23,20190730,600688.SH,4.76,4.79,4.75,4.79,4.76,0.03,0.6303,31568.84,15070.904,0.0431,0.74,4.775,34140.95,4.77,36385.11,4.77,37538.2225,4.772,40962.624,4.7887,42957.4225,4.83,50255.792,4.9167,48411.4947,4.9635,48865.801
24,20190729,600688.SH,4.75,4.79,4.73,4.76,4.76,0.0,0.0,36713.06,17461.602,0.0501,0.78,4.76,38793.245,4.7633,39528.0167,4.7675,43311.07,4.77,42814.102,4.795,47153.02,4.866,51957.875,4.932,48579.2733,4.983,49848.193
25,20190726,600688.SH,4.75,4.78,4.73,4.76,4.77,-0.01,-0.2096,40873.43,19414.644,0.0558,0.87,4.765,40935.495,4.77,45510.4067,4.7725,44339.3625,4.778,46896.922,4.8437,54284.5025,4.9,53363.144,4.9513,51173.226,5.0045,51451.051
26,20190725,600688.SH,4.77,4.8,4.75,4.77,4.78,-0.01,-0.2092,40997.56,19555.195,0.0559,0.79,4.775,47828.895,4.7767,45494.6733,4.7825,48402.795,4.8,46900.81,4.8925,55249.0325,4.937,54405.705,4.9767,50503.7447,5.0245,50796.457
