,trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma2,ma_v_2,ma3,ma_v_3,ma4,ma_v_4,ma5,ma_v_5,ma8,ma_v_8,ma10,ma_v_10,ma15,ma_v_15,ma20,ma_v_20
0,20190830,603773.SH,30.55,30.75,29.61,29.8,30.31,-0.51,-1.6826,13925.53,42023.998,2.1648,0.73,30.055,12727.91,30.2333,14227.3133,30.505,16355.135,30.604,19111.852,30.5025,17282.5112,30.437,16712.663,30.0173,14733.874,29.8455,14835.1155
1,20190829,603773.SH,30.8,30.8,30.23,30.31,30.59,-0.28,-0.9153,11530.29,35178.244,1.7924,0.6,30.45,14378.205,30.74,17165.0033,30.805,20408.4325,30.652,19085.414,30.5412,17182.7625,30.399,16577.185,29.938,14670.6547,29.9185,14868.678
2,20190828,603773.SH,31.4,31.4,30.55,30.59,31.32,-0.73,-2.3308,17226.12,53203.827,2.6779,0.9,30.955,19982.36,30.97,23367.8133,30.7375,20974.195,30.682,19134.816,30.5325,17708.8512,30.293,16534.809,29.842,14669.4453,29.998,15269.641
3,20190827,603773.SH,31.03,31.42,30.81,31.32,31.0,0.32,1.0323,22738.6,71008.999,3.5348,1.32,31.16,26438.66,30.7867,22223.5533,30.705,19611.99,30.664,19115.63,30.3863,17126.93,30.163,15968.71,29.7353,14448.5707,30.0505,15487.472
4,20190826,603773.SH,29.61,31.7,29.61,31.0,30.04,0.96,3.1957,30138.72,92959.071,4.6852,2.11,30.52,21966.03,30.5,18569.7867,30.5,18209.8875,30.422,17193.418,30.1275,15672.9212,29.909,14485.928,29.6007,14506.9847,30.0245,15084.2665
5,20190823,603773.SH,30.28,30.64,30.04,30.04,30.46,-0.42,-1.3789,13793.34,41754.706,2.1442,0.98,30.25,12785.32,30.3333,14233.61,30.2775,13957.0925,30.27,14313.474,29.9138,13351.2225,29.724,12544.885,29.5927,13409.5367,30.041,14287.8685
6,20190822,603773.SH,30.58,30.65,30.14,30.46,30.5,-0.04,-0.1311,11777.3,35818.186,1.8308,0.85,30.48,14453.745,30.3567,14011.6767,30.3275,14443.5075,30.146,14068.956,29.7563,12615.9025,29.581,12463.275,29.674,13463.0993,30.0815,14362.786
7,20190821,603773.SH,30.11,30.67,30.11,30.5,30.11,0.39,1.2953,17130.19,52112.317,2.663,1.34,30.305,15128.865,30.2833,15332.2433,30.0675,14641.87,29.904,13934.802,29.5925,12484.7763,29.422,12436.76,29.77,13981.2493,30.09,14728.6615
8,20190820,603773.SH,30.06,30.5,30.03,30.11,30.24,-0.13,-0.4299,13127.54,39684.456,2.0407,1.11,30.175,14433.27,29.9233,13812.43,29.755,13135.955,29.662,12821.79,29.3563,11965.6575,29.271,12115.041,29.846,14278.086,30.0535,14416.275
9,20190819,603773.SH,29.7,30.33,29.45,30.24,29.42,0.82,2.7872,15739.0,47138.885,2.4467,1.46,29.83,14154.875,29.6367,13138.76,29.55,12745.3525,29.396,11778.438,29.2013,11763.7337,29.19,13163.768,29.892,14381.216,30.0145,14155.7095
10,20190816,603773.SH,29.33,29.64,29.14,29.42,29.25,0.17,0.5812,12570.75,36967.582,1.9542,1.16,29.335,11838.64,29.32,11747.47,29.185,10788.2975,29.178,10776.296,29.045,11535.4837,29.254,12957.568,29.9647,14279.3333,29.9585,13906.0225
