,id,concept_name,ts_code,name
0,TS2,5G,002786.SZ,银宝山新
1,TS83,华为产业链,002786.SZ,银宝山新
2,TS88,社保重仓,002786.SZ,银宝山新
3,TS175,工业自动化,002786.SZ,银宝山新
4,TS219,3D打印,002786.SZ,银宝山新
5,TS221,智能制造,002786.SZ,银宝山新
