,id,concept_name,ts_code,name
0,TS40,阿里巴巴概念股,603003.SH,龙宇燃油
1,TS47,油气改革,603003.SH,龙宇燃油
2,TS98,回购,603003.SH,龙宇燃油
3,TS115,破净股,603003.SH,龙宇燃油
4,TS131,石油化工,603003.SH,龙宇燃油
5,TS239,大数据,603003.SH,龙宇燃油
6,TS246,云计算,603003.SH,龙宇燃油
