,id,concept_name,ts_code,name
0,TS83,华为产业链,000062.SZ,深圳华强
1,TS118,粤港澳大湾区,000062.SZ,深圳华强
2,TS187,雄安-公共服务,000062.SZ,深圳华强
3,TS225,雄安新区,000062.SZ,深圳华强
4,TS266,半导体,000062.SZ,深圳华强
5,TS302,迈瑞医疗概念股,000062.SZ,深圳华强
6,TS352,创投,000062.SZ,深圳华强
