,id,concept_name,ts_code,name
0,TS98,回购,600572.SH,康恩贝
1,TS190,医药,600572.SH,康恩贝
2,TS196,中药,600572.SH,康恩贝
3,TS200,创新药,600572.SH,康恩贝
4,TS207,化学药,600572.SH,康恩贝
5,TS243,流感,600572.SH,康恩贝
6,TS258,互联网医疗,600572.SH,康恩贝
7,TS259,眼科,600572.SH,康恩贝
8,TS355,工业大麻,600572.SH,康恩贝
