,id,concept_name,ts_code,name
0,TS68,水务,601368.SH,绿城水务
1,TS210,PPP,601368.SH,绿城水务
2,TS218,环保,601368.SH,绿城水务
3,TS260,污水处理,601368.SH,绿城水务
4,TS281,广西,601368.SH,绿城水务
