,id,concept_name,ts_code,name
0,TS39,人民币升值受益,600963.SH,岳阳林纸
1,TS80,央企改革,600963.SH,岳阳林纸
2,TS98,回购,600963.SH,岳阳林纸
3,TS113,园林,600963.SH,岳阳林纸
4,TS115,破净股,600963.SH,岳阳林纸
5,TS157,雄安-园林环保,600963.SH,岳阳林纸
6,TS165,特色小镇,600963.SH,岳阳林纸
7,TS210,PPP,600963.SH,岳阳林纸
8,TS225,雄安新区,600963.SH,岳阳林纸
9,TS256,造纸,600963.SH,岳阳林纸
10,TS355,工业大麻,600963.SH,岳阳林纸
