,id,concept_name,ts_code,name
0,TS25,MSCI,600547.SH,山东黄金
1,TS154,债转股-AMC,600547.SH,山东黄金
2,TS189,山东国企改革,600547.SH,山东黄金
3,TS248,人民币贬值受益,600547.SH,山东黄金
4,TS335,黄金,600547.SH,山东黄金
