,id,concept_name,ts_code,name
0,TS60,赛马,600692.SH,亚通股份
1,TS199,房地产,600692.SH,亚通股份
2,TS206,土地流转,600692.SH,亚通股份
3,TS231,上海国企改革,600692.SH,亚通股份
4,TS252,自贸区,600692.SH,亚通股份
5,TS280,自由贸易港,600692.SH,亚通股份
6,TS341,上海自由贸易港,600692.SH,亚通股份
