,id,concept_name,ts_code,name
0,TS217,高送转-填权,002464.SZ,众应互联
1,TS239,大数据,002464.SZ,众应互联
2,TS283,电竞,002464.SZ,众应互联
3,TS324,游戏,002464.SZ,众应互联
4,TS327,手游,002464.SZ,众应互联
