,id,concept_name,ts_code,name
0,TS11,银行,600015.SH,华夏银行
1,TS25,MSCI,600015.SH,华夏银行
2,TS115,破净股,600015.SH,华夏银行
3,TS170,定增破发,600015.SH,华夏银行
4,TS315,独角兽,600015.SH,华夏银行
5,TS322,蚂蚁金服概念股,600015.SH,华夏银行
