,id,concept_name,ts_code,name
0,TS79,高送转-预期,300651.SZ,金陵体育
1,TS88,社保重仓,300651.SZ,金陵体育
2,TS217,高送转-填权,300651.SZ,金陵体育
3,TS263,足球,300651.SZ,金陵体育
4,TS284,彩票,300651.SZ,金陵体育
5,TS332,体育产业,300651.SZ,金陵体育
