,id,concept_name,ts_code,name
0,TS15,高股息,000069.SZ,华侨城A
1,TS21,主题公园,000069.SZ,华侨城A
2,TS23,雄安-地产,000069.SZ,华侨城A
3,TS25,MSCI,000069.SZ,华侨城A
4,TS80,央企改革,000069.SZ,华侨城A
5,TS88,社保重仓,000069.SZ,华侨城A
6,TS92,旅游,000069.SZ,华侨城A
7,TS114,宝能系,000069.SZ,华侨城A
8,TS115,破净股,000069.SZ,华侨城A
9,TS165,特色小镇,000069.SZ,华侨城A
10,TS199,房地产,000069.SZ,华侨城A
11,TS225,雄安新区,000069.SZ,华侨城A
12,TS315,独角兽,000069.SZ,华侨城A
