,市场,代码,名称,送转总比例,送股比例,转股比例,现金分红比例,股息率(%),预案公告日,预案公告日HSRZF,股权登记日QSRZF,股权登记日,除权除息日,除权除息日HSSRZF,YCQTS,总股本(亿）,每股收益(元),每股净资产(元),每股公积金(元),每股未分配利润(元),净利润同比增长(%),报告期,业绩披露日期,方案进度,分配计划,RowNum,EITIME,EUTIME,NOTICEDATE,Iskcb
10,沪市,600213,亚星客车,0.0,0.0,0.0,2.0,-,2000-07-12T00:00:00,-,-,2000-07-14T00:00:00,2000-07-17T00:00:00,-,6999.0,190000000.0,0.361,3.07,1.906147,0.056038,23.6995,1999-12-31T00:00:00,-,实施分配,"10派2.00元(含税,扣税后1.60元)",27251,2012-07-13T13:31:14,2014-03-31T17:41:15,2000-07-12T00:00:00,
11,沪市,600865,百大集团,0.0,0.0,0.0,1.0,-,2000-07-12T00:00:00,-,-,2000-07-17T00:00:00,2000-07-18T00:00:00,-,6998.0,269706320.0,0.18,2.4,1.18005,0.006355,-18.8848,1999-12-31T00:00:00,-,实施分配,"10派1.00元(含税,扣税后0.80元)",27250,2012-07-13T13:39:29,2014-03-31T17:41:18,2000-07-12T00:00:00,
12,沪市,600784,鲁银投资,1.0,0.0,1.0,0.0,-,2000-07-12T00:00:00,-,-,2000-07-17T00:00:00,2000-07-18T00:00:00,-,6998.0,205212291.0,0.232,2.4759,0.872485,0.375187,-18.4919,1999-12-31T00:00:00,-,实施分配,10转1.00,27248,2012-07-13T13:45:30,2014-03-31T17:41:20,2000-07-12T00:00:00,
13,深主板,000828,东莞控股,0.0,0.0,0.0,0.6,-,2000-07-12T00:00:00,-,-,2000-07-17T00:00:00,2000-07-18T00:00:00,-,6998.0,970569600.0,0.486,2.869,1.244346,0.437625,303.1578,1999-12-31T00:00:00,-,实施分配,"10派0.60元(含税,扣税后0.48元)",27246,2012-07-13T13:54:50,2014-03-31T17:41:24,2000-07-12T00:00:00,
14,沪市,600630,龙头股份,0.0,0.0,0.0,1.0,-,2000-07-11T00:00:00,-,-,2000-07-13T00:00:00,2000-07-14T00:00:00,-,7002.0,375202154.0,0.0,3.17,1.94969,0.049258,1.1536,1999-12-31T00:00:00,-,实施分配,10派1.00元(含税),27262,2012-07-13T13:46:16,2014-03-31T17:41:23,2000-07-11T00:00:00,
15,沪市,600640,号百控股,0.0,0.0,0.0,2.0,-,2000-07-11T00:00:00,-,-,2000-07-14T00:00:00,2000-07-17T00:00:00,-,6999.0,364882700.0,0.34,3.25,1.325198,0.052624,17.3764,1999-12-31T00:00:00,-,实施分配,"10派2.00元(含税,扣税后1.65元)",27255,2012-07-13T13:46:35,2014-03-31T17:41:22,2000-07-11T00:00:00,
16,沪市,600129,太极集团,0.0,0.0,0.0,1.48,-,2000-07-11T00:00:00,-,-,2000-07-14T00:00:00,2000-07-17T00:00:00,-,6999.0,252600000.0,0.322,3.06,1.342306,0.359042,-16.9318,1999-12-31T00:00:00,-,实施分配,"10派1.48元(含税,扣税后1.18元)",27254,2012-07-13T13:31:52,2014-03-31T17:41:15,2000-07-11T00:00:00,
17,沪市,600834,申通地铁,4.5,1.5,3.0,0.0,-,2000-07-11T00:00:00,-,-,2000-07-17T00:00:00,2000-07-18T00:00:00,-,6998.0,236600000.0,0.0,1.84,0.636903,0.036714,-5.6598,1999-12-31T00:00:00,-,实施分配,10送1.50转3.00,27249,2012-07-13T13:39:50,2014-03-31T17:41:20,2000-07-11T00:00:00,
18,深主板,000960,锡业股份,0.0,0.0,0.0,2.4,-,2000-07-11T00:00:00,-,-,2000-07-17T00:00:00,2000-07-18T00:00:00,-,6998.0,357904000.0,0.361,3.0745,1.986929,0.003722,10.837,1999-12-31T00:00:00,-,实施分配,"10派2.40元(含税,扣税后1.92元)",27247,2012-07-13T13:38:30,2014-03-31T17:41:16,2000-07-11T00:00:00,
19,沪市,600635,大众公用,0.0,0.0,0.0,1.5,-,2000-07-10T00:00:00,-,-,2000-07-12T00:00:00,2000-07-13T00:00:00,-,7003.0,476179540.0,0.263,2.37,0.877226,0.234098,4.6236,1999-12-31T00:00:00,-,实施分配,"10派1.50元(含税,扣税后1.25元)",27272,2012-07-13T13:45:42,2014-03-31T17:41:19,2000-07-10T00:00:00,
20,沪市,600682,南京新百,0.0,0.0,0.0,1.0,-,2000-07-10T00:00:00,-,-,2000-07-13T00:00:00,2000-07-14T00:00:00,-,7002.0,191176331.0,0.3,2.69,1.361964,0.001278,24.6102,1999-12-31T00:00:00,-,实施分配,"10派1.00元(含税,扣税后0.80元)",27264,2012-07-13T13:45:27,2014-03-31T17:41:20,2000-07-10T00:00:00,
21,沪市,600007,中国国贸,0.0,0.0,0.0,1.25,-,2000-07-10T00:00:00,-,-,2000-07-13T00:00:00,2000-07-14T00:00:00,-,7002.0,800000000.0,0.0,2.48,1.150828,0.210909,-28.9683,1999-12-31T00:00:00,-,实施分配,"10派1.25元(含税,扣税后1.05元)",27263,2012-07-13T13:37:49,2014-03-31T17:41:17,2000-07-10T00:00:00,
22,沪市,600854,春兰股份,0.0,0.0,0.0,5.0,-,2000-07-10T00:00:00,-,-,2000-07-13T00:00:00,2000-07-14T00:00:00,-,7002.0,306306000.0,0.865,5.02,2.056831,0.130657,-2.6102,1999-12-31T00:00:00,-,实施分配,"10派5.00元(含税,扣税后4.00元)",27259,2012-07-13T13:39:37,2014-03-31T17:41:19,2000-07-10T00:00:00,
23,沪市,600116,三峡水利,1.0,1.0,0.0,0.5,-,2000-07-10T00:00:00,-,-,2000-07-13T00:00:00,2000-07-14T00:00:00,-,7002.0,158880000.0,0.22,3.46,1.679304,0.565743,-30.5373,1999-12-31T00:00:00,-,实施分配,"10送1.00派0.50元(含税,扣税后0.20元)",27257,2012-07-13T13:37:38,2014-03-31T17:41:16,2000-07-10T00:00:00,
24,深主板,000931,中关村,0.0,0.0,0.0,1.5,-,2000-07-10T00:00:00,-,-,2000-07-14T00:00:00,2000-07-17T00:00:00,-,6999.0,674846940.0,0.32,2.41,1.29866,0.059095,107.8699,1999-12-31T00:00:00,-,实施分配,"10派1.50元(含税,扣税后1.20元)",27253,2012-07-13T13:53:54,2014-03-31T17:41:24,2000-07-10T00:00:00,
25,深主板,000601,韶能股份,0.0,0.0,0.0,1.5952,-,2000-07-08T00:00:00,-,-,2000-07-13T00:00:00,2000-07-14T00:00:00,-,7002.0,390380528.0,0.41,3.65,1.85712,0.34926,14.3338,1999-12-31T00:00:00,-,实施分配,"10派1.5952元(含税,扣税后1.2762元)",27260,2012-07-13T13:55:08,2014-03-31T17:41:26,2000-07-08T00:00:00,
26,深主板,000043,中航善达,0.0,0.0,0.0,1.0,-,2000-07-08T00:00:00,-,-,2000-07-14T00:00:00,2000-07-17T00:00:00,-,6999.0,139325472.0,0.0,3.15,1.726283,0.001928,-6.0521,1999-12-31T00:00:00,-,实施分配,"10派1.00元(含税,扣税后0.80元)",27252,2012-07-13T13:46:41,2014-03-31T17:41:23,2000-07-08T00:00:00,
27,沪市,600838,上海九百,0.0,0.0,0.0,1.0,-,2000-07-07T00:00:00,-,-,2000-07-12T00:00:00,2000-07-13T00:00:00,-,7003.0,236930848.0,0.117,1.91,0.644504,0.089953,-26.1437,1999-12-31T00:00:00,-,实施分配,"10派1.00元(含税,扣税后0.85元)",27271,2012-07-13T13:45:30,2014-03-31T17:41:20,2000-07-07T00:00:00,
28,沪市,600221,海航控股,0.8,0.8,0.0,1.0,-,2000-07-07T00:00:00,-,-,2000-07-12T00:00:00,2000-07-13T00:00:00,-,7003.0,676160001.0,0.0,3.0,1.44463,0.393932,59.0964,1999-12-31T00:00:00,-,实施分配,"10送0.80派1.00元(含税,扣税后0.64元)",27269,2012-07-13T13:30:20,2014-03-31T17:41:12,2000-07-07T00:00:00,
29,沪市,600103,青山纸业,0.0,0.0,0.0,1.0,-,2000-07-07T00:00:00,-,-,2000-07-12T00:00:00,2000-07-13T00:00:00,-,7003.0,353150000.0,0.321,4.067,1.831351,0.756642,-18.4608,1999-12-31T00:00:00,-,实施分配,"10派1.00元(含税,扣税后0.80元)",27268,2012-07-13T13:31:03,2014-03-31T17:41:14,2000-07-07T00:00:00,
30,沪市,600871,石化油服,0.0,0.0,0.0,1.1,-,2000-07-07T00:00:00,-,-,2000-07-12T00:00:00,2000-07-13T00:00:00,-,7003.0,4000000000.0,0.189,2.085,0.769706,0.036248,426.8482,1999-12-31T00:00:00,-,实施分配,"10派1.10元(含税,扣税后0.88元)",27267,2012-07-13T13:38:52,2014-03-31T17:41:18,2000-07-07T00:00:00,
31,沪市,600742,一汽富维,0.0,0.0,0.0,2.5,-,2000-07-07T00:00:00,-,-,2000-07-12T00:00:00,2000-07-13T00:00:00,-,7003.0,183195000.0,0.877,2.57,0.697474,0.337487,62.0051,1999-12-31T00:00:00,-,实施分配,"10派2.50元(含税,扣税后2.00元)",27265,2012-07-13T13:46:27,2014-03-31T17:41:21,2000-07-07T00:00:00,
32,沪市,600141,兴发集团,0.0,0.0,0.0,1.0,-,2000-07-07T00:00:00,-,-,2000-07-13T00:00:00,2000-07-14T00:00:00,-,7002.0,160000000.0,0.19,2.4,1.084244,0.190813,-20.7097,1999-12-31T00:00:00,-,实施分配,"10派1.00元(含税,扣税后0.80元)",27261,2012-07-13T13:37:29,2014-03-31T17:41:15,2000-07-07T00:00:00,
33,沪市,600894,广日股份,0.0,0.0,0.0,1.0,-,2000-07-07T00:00:00,-,-,2000-07-13T00:00:00,2000-07-14T00:00:00,-,7002.0,686180000.0,0.056,2.33,1.062123,0.021671,-51.9891,1999-12-31T00:00:00,-,实施分配,"10派1.00元(含税,扣税后0.84元)",27258,2012-07-13T13:46:23,2014-03-31T17:41:21,2000-07-07T00:00:00,
34,沪市,600779,水井坊,5.0,5.0,0.0,0.0,-,2000-07-07T00:00:00,-,-,2000-07-13T00:00:00,2000-07-14T00:00:00,-,7002.0,271688302.0,0.0,2.02,0.097688,0.715702,543.4872,1999-12-31T00:00:00,-,实施分配,10送5.00,27256,2012-07-13T13:39:49,2014-03-31T17:41:20,2000-07-07T00:00:00,
35,沪市,600864,哈投股份,0.0,0.0,0.0,1.1,-,2000-07-06T00:00:00,-,-,2000-07-11T00:00:00,2000-07-12T00:00:00,-,7004.0,136594549.0,0.21,2.74,1.287766,0.257305,-17.3407,1999-12-31T00:00:00,-,实施分配,"10派1.10元(含税,扣税后0.88元)",27276,2012-07-13T13:39:03,2014-03-31T17:41:17,2000-07-06T00:00:00,
36,深主板,000963,华东医药,0.0,0.0,0.0,0.9,-,2000-07-06T00:00:00,-,-,2000-07-11T00:00:00,2000-07-12T00:00:00,-,7004.0,190000000.0,0.28,2.49,1.345984,0.006958,44.0917,1999-12-31T00:00:00,-,实施分配,"10派0.90元(含税,扣税后0.72元)",27274,2012-07-13T13:38:50,2014-03-31T17:41:17,2000-07-06T00:00:00,
37,沪市,600624,复旦复华,3.0,0.0,3.0,0.0,-,2000-07-06T00:00:00,-,-,2000-07-11T00:00:00,2000-07-12T00:00:00,-,7004.0,202674714.0,0.1014,2.442,1.201154,1.6e-05,51.8901,1999-12-31T00:00:00,-,实施分配,10转3.00,27273,2012-07-13T13:30:59,2014-03-31T17:41:15,2000-07-06T00:00:00,
38,深主板,000759,中百集团,0.0,0.0,0.0,1.0,-,2000-07-06T00:00:00,-,-,2000-07-12T00:00:00,2000-07-13T00:00:00,-,7003.0,175669000.0,0.201,2.91,1.684689,0.037893,4.12,1999-12-31T00:00:00,-,实施分配,"10派1.00元(含税,扣税后0.80元)",27270,2012-07-13T13:55:04,2014-03-31T17:41:28,2000-07-06T00:00:00,
39,深主板,000976,华铁股份,8.0,2.0,6.0,0.15,-,2000-07-06T00:00:00,-,-,2000-07-12T00:00:00,2000-07-13T00:00:00,-,7003.0,233970000.0,0.0,3.46,0.91111,1.17647,12.9976,1999-12-31T00:00:00,-,实施分配,10送2.00转6.00派0.15元(含税),27266,2012-07-13T13:39:16,2014-03-31T17:41:18,2000-07-06T00:00:00,
40,沪市,600776,东方通信,0.0,0.0,0.0,1.5,-,2000-07-05T00:00:00,-,-,2000-07-10T00:00:00,2000-07-11T00:00:00,-,7005.0,570000000.0,0.0,3.44,1.360879,0.675251,19.9854,1999-12-31T00:00:00,-,实施分配,"10派1.50元(含税,扣税后1.20元)",27284,2012-07-13T13:39:41,2014-03-31T17:41:19,2000-07-05T00:00:00,
41,沪市,600826,兰生股份,0.0,0.0,0.0,2.0,-,2000-07-05T00:00:00,-,-,2000-07-10T00:00:00,2000-07-11T00:00:00,-,7005.0,280428192.0,0.27,2.57,0.911189,0.171292,24.3319,1999-12-31T00:00:00,-,实施分配,"10派2.00元(含税,扣税后1.65元)",27283,2012-07-13T13:39:54,2014-03-31T17:41:20,2000-07-05T00:00:00,
42,沪市,600778,友好集团,0.0,0.0,0.0,2.0,-,2000-07-05T00:00:00,-,-,2000-07-10T00:00:00,2000-07-11T00:00:00,-,7005.0,256639500.0,0.0,1.83,0.668383,0.023961,22.9608,1999-12-31T00:00:00,-,实施分配,"10派2.00元(含税,扣税后1.60元)",27282,2012-07-13T13:39:48,2014-03-31T17:41:20,2000-07-05T00:00:00,
43,沪市,600789,鲁抗医药,0.0,0.0,0.0,0.6,-,2000-07-05T00:00:00,-,-,2000-07-10T00:00:00,2000-07-11T00:00:00,-,7005.0,364754210.0,0.13,3.02,1.469258,0.246679,-21.3948,1999-12-31T00:00:00,-,实施分配,"10派0.60元(含税,扣税后0.48元)",27281,2012-07-13T13:46:15,2014-03-31T17:41:19,2000-07-05T00:00:00,
44,沪市,600182,S佳通,0.0,0.0,0.0,1.0,-,2000-07-05T00:00:00,-,-,2000-07-10T00:00:00,2000-07-11T00:00:00,-,7005.0,340000000.0,0.072,2.346,1.107245,0.101106,-63.1651,1999-12-31T00:00:00,-,实施分配,"10派1.00元(含税,扣税后0.80元)",27277,2012-07-13T13:38:10,2014-03-31T17:41:17,2000-07-05T00:00:00,
45,沪市,600796,钱江生化,0.0,0.0,0.0,3.0,-,2000-07-04T00:00:00,-,-,2000-07-06T00:00:00,2000-07-07T00:00:00,-,7009.0,106514000.0,0.397,2.444,0.709339,0.49462,46.6856,1999-12-31T00:00:00,-,实施分配,"10派3.00元(含税,扣税后2.40元)",27289,2012-07-13T13:46:43,2014-03-31T17:41:20,2000-07-04T00:00:00,
46,沪市,600173,卧龙地产,0.0,0.0,0.0,1.8,-,2000-07-04T00:00:00,-,-,2000-07-07T00:00:00,2000-07-10T00:00:00,-,7006.0,230000000.0,0.241,2.67,1.183235,0.318978,0.6689,1999-12-31T00:00:00,-,实施分配,"10派1.80元(含税,扣税后1.44元)",27285,2012-07-13T13:37:45,2014-03-31T17:41:17,2000-07-04T00:00:00,
47,深主板,000023,深天地A,0.0,0.0,0.0,0.56,-,2000-07-04T00:00:00,-,-,2000-07-10T00:00:00,2000-07-11T00:00:00,-,7005.0,138756240.0,0.19,1.86,0.723202,0.000389,29.6058,1999-12-31T00:00:00,-,实施分配,"10派0.56元(含税,扣税后0.448元)",27279,2012-07-13T13:39:38,2014-03-31T17:41:19,2000-07-04T00:00:00,
48,深主板,000868,*ST安凯,3.0,0.0,3.0,0.0,-,2000-07-04T00:00:00,-,-,2000-07-10T00:00:00,2000-07-11T00:00:00,-,7005.0,170000000.0,0.174,3.98,2.717801,0.172968,-38.4384,1999-12-31T00:00:00,-,实施分配,10转3.00,27278,2012-07-13T13:54:38,2014-03-31T17:41:24,2000-07-04T00:00:00,
49,沪市,600655,豫园股份,0.0,0.0,0.0,1.0,-,2000-07-04T00:00:00,-,-,2000-07-11T00:00:00,2000-07-12T00:00:00,-,7004.0,465333455.0,0.22,3.33,1.744497,0.133909,-31.6995,1999-12-31T00:00:00,-,实施分配,"10派1.00元(含税,扣税后0.85元)",27275,2012-07-13T13:31:28,2014-03-31T17:41:15,2000-07-04T00:00:00,
50,沪市,600603,广汇物流,2.0,1.0,1.0,0.0,-,2000-07-03T00:00:00,-,-,2000-07-06T00:00:00,2000-07-07T00:00:00,-,7009.0,162201600.0,0.172,2.3091,0.69775,0.235625,-21.4527,1999-12-31T00:00:00,-,实施分配,10送1.00转1.00,27288,2012-07-13T13:45:52,2014-03-31T17:41:18,2000-07-03T00:00:00,
51,深主板,000058,深赛格,0.9227,0.9227,0.0,0.6459,-,2000-07-03T00:00:00,-,-,2000-07-10T00:00:00,2000-07-11T00:00:00,-,7005.0,664804366.0,0.239,2.304,0.526618,0.335706,9.833,1999-12-31T00:00:00,-,实施分配,"10送0.9227派0.6459元(含税,扣税后0.3322元)",27280,2012-07-13T13:46:36,2014-03-31T17:41:22,2000-07-03T00:00:00,
52,沪市,600856,ST中天,0.0,0.0,0.0,2.4,-,2000-07-01T00:00:00,-,-,2000-07-05T00:00:00,2000-07-06T00:00:00,-,7010.0,182737712.0,0.31,1.93,0.686773,0.038736,145.5812,1999-12-31T00:00:00,-,实施分配,"10派2.40元(含税,扣税后1.92元)",27294,2012-07-13T13:39:43,2014-03-31T17:41:19,2000-07-01T00:00:00,
53,沪市,600611,大众交通,0.0,0.0,0.0,2.2,-,2000-07-01T00:00:00,-,-,2000-07-05T00:00:00,2000-07-06T00:00:00,-,7010.0,565851600.0,0.38,3.3,1.201457,0.449559,9.6514,1999-12-31T00:00:00,-,实施分配,"10派2.20元(含税,扣税后1.81元)",27291,2012-07-13T13:30:46,2014-03-31T17:41:14,2000-07-01T00:00:00,
54,沪市,600000,浦发银行,0.0,0.0,0.0,1.5,-,2000-07-01T00:00:00,-,-,2000-07-05T00:00:00,2000-07-06T00:00:00,-,7010.0,2410000000.0,0.439,3.227,1.614123,0.015602,18.715,1999-12-31T00:00:00,-,实施分配,"10派1.50元(含税,扣税后1.25元)",27290,2012-07-13T13:32:16,2014-03-31T17:41:14,2000-07-01T00:00:00,
55,深主板,000629,攀钢钒钛,0.0,0.0,0.0,2.0,-,2000-06-30T00:00:00,-,-,2000-07-06T00:00:00,2000-07-07T00:00:00,-,7009.0,1023300145.0,0.311,3.84,2.661365,0.033192,-23.4618,1999-12-31T00:00:00,-,实施分配,"10派2.00元(含税,扣税后1.60元)",27287,2012-07-13T13:53:45,2014-03-31T17:41:24,2000-06-30T00:00:00,
56,深主板,000593,大通燃气,0.0,0.0,0.0,2.0,-,2000-06-30T00:00:00,-,-,2000-07-06T00:00:00,2000-07-07T00:00:00,-,7009.0,86503300.0,0.336,3.28,1.500813,0.343111,7.549,1999-12-31T00:00:00,-,实施分配,"10派2.00元(含税,扣税后1.60元)",27286,2012-07-13T13:54:23,2014-03-31T17:41:25,2000-06-30T00:00:00,
57,沪市,600859,王府井,1.0,0.0,1.0,0.0,-,2000-06-29T00:00:00,-,-,2000-07-04T00:00:00,2000-07-05T00:00:00,-,7011.0,357248206.0,0.011,4.318,2.761456,0.144263,-84.1883,1999-12-31T00:00:00,-,实施分配,10转1.00,27295,2012-07-13T13:40:16,2014-03-31T17:41:19,2000-06-29T00:00:00,
58,沪市,600059,古越龙山,0.0,0.0,0.0,2.0,-,2000-06-29T00:00:00,-,-,2000-07-05T00:00:00,2000-07-06T00:00:00,-,7010.0,206000000.0,0.0,3.52,1.922692,0.405689,19.1278,1999-12-31T00:00:00,-,实施分配,"10派2.00元(含税,扣税后1.66元)",27292,2012-07-13T13:38:03,2014-03-31T17:41:16,2000-06-29T00:00:00,
59,沪市,600189,吉林森工,0.0,0.0,0.0,1.0,-,2000-06-28T00:00:00,-,-,2000-07-03T00:00:00,2000-07-04T00:00:00,-,7012.0,285000000.0,0.34,3.14,1.596356,0.411232,16.1931,1999-12-31T00:00:00,-,实施分配,"10派1.00元(含税,扣税后0.80元)",27298,2012-07-13T13:38:16,2014-03-31T17:41:17,2000-06-28T00:00:00,
60,沪市,600643,爱建集团,1.0,0.0,1.0,1.0,-,2000-06-28T00:00:00,-,-,2000-07-03T00:00:00,2000-07-04T00:00:00,-,7012.0,418807240.0,0.321,4.73,2.368502,-0.020303,5.6208,1999-12-31T00:00:00,-,实施分配,"10转1.00派1.00元(含税,扣税后0.85元)",27297,2012-07-13T13:45:57,2014-03-31T17:41:20,2000-06-28T00:00:00,
61,深主板,000531,穗恒运A,0.0,0.0,0.0,0.6,-,2000-06-28T00:00:00,-,-,2000-07-05T00:00:00,2000-07-06T00:00:00,-,7010.0,266521260.0,0.258,2.087,0.878074,0.049565,15.7858,1999-12-31T00:00:00,-,实施分配,"10派0.60元(含税,扣税后0.48元)",27293,2012-07-13T13:39:51,2014-03-31T17:41:20,2000-06-28T00:00:00,
62,沪市,600717,天津港,0.0,0.0,0.0,3.0,-,2000-06-27T00:00:00,-,-,2000-06-29T00:00:00,2000-06-30T00:00:00,-,7016.0,366585444.0,0.35,3.36,1.901071,0.173102,11.1695,1999-12-31T00:00:00,-,实施分配,"10派3.00元(含税,扣税后2.40元)",27303,2012-07-13T13:31:40,2014-03-31T17:41:14,2000-06-27T00:00:00,
63,深主板,000540,中天金融,9.6,4.2,5.4,0.0,-,2000-06-27T00:00:00,-,-,2000-06-30T00:00:00,2000-07-03T00:00:00,-,7013.0,98082700.0,0.29,2.45,0.761208,0.429771,26.6303,1999-12-31T00:00:00,-,实施分配,10送4.20转5.40,27300,2012-07-13T13:54:45,2014-03-31T17:41:24,2000-06-27T00:00:00,
64,沪市,600616,金枫酒业,0.0,0.0,0.0,0.5,-,2000-06-27T00:00:00,-,-,2000-07-03T00:00:00,2000-07-04T00:00:00,-,7012.0,108921138.0,0.16,1.62,0.283963,0.063925,6.8907,1999-12-31T00:00:00,-,实施分配,"10派0.50元(含税,扣税后0.45元)",27296,2012-07-13T13:30:28,2014-03-31T17:41:13,2000-06-27T00:00:00,
65,沪市,600890,中房股份,0.0,0.0,0.0,1.7,-,2000-06-26T00:00:00,-,-,2000-06-28T00:00:00,2000-06-29T00:00:00,-,7017.0,286894081.0,0.21,2.4,1.004582,0.143301,-24.3217,1999-12-31T00:00:00,-,实施分配,"10派1.70元(含税,扣税后1.36元)",27310,2012-07-13T13:45:56,2014-03-31T17:41:19,2000-06-26T00:00:00,
66,沪市,600723,首商股份,0.0,0.0,0.0,1.5,-,2000-06-26T00:00:00,-,-,2000-06-28T00:00:00,2000-06-29T00:00:00,-,7017.0,364063568.0,0.0,2.44,1.202042,0.01053,-16.677,1999-12-31T00:00:00,-,实施分配,"10派1.50元(含税,扣税后1.28元)",27308,2012-07-13T13:30:41,2014-03-31T17:41:14,2000-06-26T00:00:00,
67,沪市,600217,中再资环,0.0,0.0,0.0,1.5,-,2000-06-26T00:00:00,-,-,2000-06-29T00:00:00,2000-06-30T00:00:00,-,7016.0,206500000.0,0.369,2.96,1.762534,0.059678,15.2964,1999-12-31T00:00:00,-,实施分配,"10派1.50元(含税,扣税后1.20元)",27304,2012-07-13T13:31:24,2014-03-31T17:41:15,2000-06-26T00:00:00,
68,沪市,600712,南宁百货,0.0,0.0,0.0,0.6,-,2000-06-26T00:00:00,-,-,2000-06-30T00:00:00,2000-07-03T00:00:00,-,7013.0,90420000.0,0.193,2.95,1.783932,0.011457,-19.522,1999-12-31T00:00:00,-,实施分配,"10派0.60元(含税,扣税后0.48元)",27299,2012-07-13T13:31:03,2014-03-31T17:41:14,2000-06-26T00:00:00,
