,市场,代码,名称,送转总比例,送股比例,转股比例,现金分红比例,股息率(%),预案公告日,预案公告日HSRZF,股权登记日QSRZF,股权登记日,除权除息日,除权除息日HSSRZF,YCQTS,总股本(亿）,每股收益(元),每股净资产(元),每股公积金(元),每股未分配利润(元),净利润同比增长(%),报告期,业绩披露日期,方案进度,分配计划,RowNum,EITIME,EUTIME,NOTICEDATE,Iskcb
15,沪市,600496,精工钢构,0.0,0.0,0.0,0.5,-,2005-03-01T00:00:00,-,-,2005-05-23T00:00:00,2005-05-24T00:00:00,-,5227.0,110000000.0,0.1815,2.44,1.171165,0.145598,705.2403,2004-12-31T00:00:00,-,实施分配,"10派0.50元(含税,扣税后0.40元)",24228,2012-07-13T13:03:56,2014-03-31T17:41:05,2005-05-18T00:00:00,
16,沪市,600396,*ST金山,0.0,0.0,0.0,0.25,-,2005-03-01T00:00:00,-,-,2005-05-24T00:00:00,2005-05-25T00:00:00,-,5226.0,221000000.0,0.23,2.28,0.777439,0.368966,6.1382,2004-12-31T00:00:00,-,实施分配,"10派0.25元(含税,扣税后0.20元)",24211,2012-07-13T13:04:01,2014-03-31T17:41:01,2005-05-19T00:00:00,
17,沪市,600563,法拉电子,5.0,0.0,5.0,4.0,-,2005-03-01T00:00:00,-,-,2005-05-25T00:00:00,2005-05-26T00:00:00,-,5225.0,150000000.0,0.52,4.74,2.246183,1.178841,10.2748,2004-12-31T00:00:00,-,实施分配,"10转5.00派4.00元(含税,扣税后3.20元)",24202,2012-07-13T13:13:05,2014-03-31T17:41:06,2005-05-20T00:00:00,
18,深主板,000966,长源电力,0.0,0.0,0.0,1.0,-,2005-03-01T00:00:00,-,-,2005-05-30T00:00:00,2005-05-31T00:00:00,-,5220.0,370142040.0,0.1882,2.435,1.072101,0.13256,29.1037,2004-12-31T00:00:00,-,实施分配,"10派1.00元(含税,扣税后0.80元)",24174,2012-07-13T13:24:02,2014-03-31T17:41:14,2005-05-25T00:00:00,
19,沪市,600081,东风科技,0.0,0.0,0.0,1.5,-,2005-03-01T00:00:00,-,-,2005-05-30T00:00:00,2005-05-31T00:00:00,-,5220.0,313560000.0,0.12,1.7559,0.060151,0.485219,-30.4213,2004-12-31T00:00:00,-,实施分配,"10派1.50元(含税,扣税后1.20元)",24168,2012-07-13T13:03:42,2014-03-31T17:41:01,2005-05-25T00:00:00,
20,深主板,000960,锡业股份,0.0,0.0,0.0,2.0,-,2005-03-01T00:00:00,-,-,2005-06-09T00:00:00,2005-06-10T00:00:00,-,5210.0,536856000.0,0.6247,2.8498,1.004027,0.4068,632.4691,2004-12-31T00:00:00,-,实施分配,"10派2.00元(含税,扣税后1.60元)",24097,2012-07-13T13:23:20,2014-03-31T17:41:10,2005-06-03T00:00:00,
21,沪市,600006,东风汽车,0.0,0.0,0.0,0.75,-,2005-03-01T00:00:00,-,-,2005-06-27T00:00:00,2005-06-28T00:00:00,-,5192.0,2000000000.0,0.3106,2.1486,0.315476,0.613324,-26.0345,2004-12-31T00:00:00,-,实施分配,"10派0.75元(含税,扣税后0.675元)",23939,2012-07-13T12:57:31,2014-03-31T17:41:00,2005-06-22T00:00:00,
22,沪市,600596,新安股份,0.0,0.0,0.0,3.0,-,2005-03-01T00:00:00,-,-,2005-07-06T00:00:00,2005-07-07T00:00:00,-,5183.0,227987617.0,0.6,2.94,0.947772,0.609843,290.938,2004-12-31T00:00:00,-,实施分配,"10派3.00元(含税,扣税后2.70元)",23877,2012-07-13T13:14:51,2014-03-31T17:41:08,2005-07-01T00:00:00,
23,深主板,000759,中百集团,0.0,0.0,0.0,1.0,-,2005-03-01T00:00:00,-,-,2005-07-14T00:00:00,2005-07-15T00:00:00,-,5175.0,209541850.0,0.16,3.9,2.481701,0.113428,50.4477,2004-12-31T00:00:00,-,实施分配,"10派1.00元(含税,扣税后0.90元)",23815,2012-07-13T13:14:54,2014-03-31T17:41:08,2005-07-08T00:00:00,
24,沪市,600582,天地科技,3.0,0.0,3.0,1.0,-,2005-02-28T00:00:00,-,-,2005-08-22T00:00:00,2005-08-23T00:00:00,-,5136.0,156000000.0,0.39,3.43,1.337306,0.90582,59.9325,2004-12-31T00:00:00,-,实施分配,"10转3.00派1.00元(含税,扣税后0.90元)",23675,2012-07-13T13:12:12,2014-03-31T17:41:06,2005-08-17T00:00:00,
25,中小板,002013,中航机电,0.0,0.0,0.0,2.0,-,2005-02-28T00:00:00,-,-,2005-04-15T00:00:00,2005-04-18T00:00:00,-,5263.0,50000000.0,0.2,3.91,2.244597,0.530561,-34.0847,2004-12-31T00:00:00,-,实施分配,"10派2.00元(含税,扣税后1.60元)",24348,2012-07-13T13:29:33,2014-03-31T17:41:14,2005-04-12T00:00:00,
26,沪市,600422,昆药集团,10.0,5.0,5.0,1.5,-,2005-02-28T00:00:00,-,-,2005-04-15T00:00:00,2005-04-18T00:00:00,-,5263.0,157088000.0,0.5843,4.13,2.095351,0.579362,30.3797,2004-12-31T00:00:00,-,实施分配,"10送5.00转5.00派1.50元(含税,扣税后0.20元)",24346,2012-07-13T13:24:14,2014-03-31T17:41:12,2005-04-11T00:00:00,
27,沪市,600547,山东黄金,0.0,0.0,0.0,3.0,-,2005-02-28T00:00:00,-,-,2005-05-18T00:00:00,2005-05-19T00:00:00,-,5232.0,160000000.0,0.36,3.39,1.632005,0.243326,54.9813,2004-12-31T00:00:00,-,实施分配,"10派3.00元(含税,扣税后2.40元)",24261,2012-07-13T13:22:45,2014-03-31T17:41:10,2005-05-13T00:00:00,
28,沪市,600439,瑞贝卡,3.0,0.0,3.0,2.0,-,2005-02-28T00:00:00,-,-,2005-05-19T00:00:00,2005-05-20T00:00:00,-,5231.0,99000000.0,0.71,4.54,2.18279,1.031568,43.9629,2004-12-31T00:00:00,-,实施分配,"10转3.00派2.00元(含税,扣税后1.60元)",24254,2012-07-13T13:23:58,2014-03-31T17:41:13,2005-05-16T00:00:00,
29,深主板,000600,建投能源,5.0,1.5,3.5,0.8,-,2005-02-28T00:00:00,-,-,2005-05-24T00:00:00,2005-05-25T00:00:00,-,5226.0,153733407.0,0.41,2.4006,0.849414,0.27785,594.6867,2004-12-31T00:00:00,-,实施分配,"10送1.50转3.50派0.80元(含税,扣税后0.34元)",24214,2012-07-13T13:22:25,2014-03-31T17:41:09,2005-05-19T00:00:00,
30,深主板,000822,山东海化,4.7847,0.0,4.7847,0.9569,-,2005-02-28T00:00:00,-,-,2005-05-27T00:00:00,2005-05-30T00:00:00,-,5221.0,479344881.0,0.4,4.46,1.951644,1.007942,15.0008,2004-12-31T00:00:00,-,实施分配,"10转4.7847派0.9569元(含税,扣税后0.7655元)",24184,2012-07-13T13:37:48,2014-03-31T17:41:17,2005-05-24T00:00:00,
31,沪市,600841,上柴股份,0.0,0.0,0.0,1.6,-,2005-02-26T00:00:00,-,-,2005-08-09T00:00:00,2005-08-10T00:00:00,-,5149.0,480309280.0,0.44,3.88,1.506053,0.344175,91.9395,2004-12-31T00:00:00,-,实施分配,"10派1.60元(含税,扣税后1.44元)",23707,2012-07-13T13:31:49,2014-03-31T17:41:15,2005-08-04T00:00:00,
32,深主板,000895,双汇发展,0.0,0.0,0.0,6.0,-,2005-02-26T00:00:00,-,-,2005-04-06T00:00:00,2005-04-07T00:00:00,-,5274.0,513555000.0,0.5811,3.39,1.166125,0.855103,13.1727,2004-12-31T00:00:00,-,实施分配,"10派6.00元(含税,扣税后4.80元)",24364,2012-07-13T13:12:49,2014-03-31T17:41:06,2005-03-31T00:00:00,
33,深主板,000911,*ST南糖,0.0,0.0,0.0,3.78,-,2005-02-26T00:00:00,-,-,2005-04-18T00:00:00,2005-04-19T00:00:00,-,5262.0,262640000.0,0.61,3.8,2.087449,0.456829,35.2861,2004-12-31T00:00:00,-,实施分配,"10派3.78元(含税,扣税后3.024元)",24342,2012-07-13T13:13:27,2014-03-31T17:41:07,2005-04-12T00:00:00,
34,沪市,600000,浦发银行,0.0,0.0,0.0,1.2,-,2005-02-26T00:00:00,-,-,2005-05-11T00:00:00,2005-05-12T00:00:00,-,5239.0,3915000000.0,0.493,3.484,1.243779,0.141583,23.239,2004-12-31T00:00:00,-,实施分配,"10派1.20元(含税,扣税后0.96元)",24292,2012-07-13T12:57:30,2014-03-31T17:41:00,2005-04-30T00:00:00,
35,沪市,600021,上海电力,0.0,0.0,0.0,2.1,-,2005-02-26T00:00:00,-,-,2005-05-16T00:00:00,2005-05-17T00:00:00,-,5234.0,1563505000.0,0.2538,3.9618,2.443334,0.25797,-1.2382,2004-12-31T00:00:00,-,实施分配,"10派2.10元(含税,扣税后1.68元)",24276,2012-07-13T12:56:36,2014-03-31T17:41:01,2005-05-10T00:00:00,
36,中小板,002010,传化智联,0.0,0.0,0.0,3.0,-,2005-02-26T00:00:00,-,-,2005-05-18T00:00:00,2005-05-19T00:00:00,-,5232.0,80000000.0,0.75,4.74,2.118693,1.364003,33.5528,2004-12-31T00:00:00,-,实施分配,"10派3.00元(含税,扣税后2.40元)",24260,2012-07-13T12:49:58,2014-03-31T17:40:57,2005-05-12T00:00:00,
37,深主板,000060,中金岭南,0.0,0.0,0.0,1.25,-,2005-02-26T00:00:00,-,-,2005-05-18T00:00:00,2005-05-19T00:00:00,-,5232.0,432000000.0,0.32,2.81,1.120899,0.305482,127.4775,2004-12-31T00:00:00,-,实施分配,"10派1.25元(含税,扣税后1.00元)",24258,2012-07-13T12:49:18,2014-03-31T17:40:59,2005-05-12T00:00:00,
38,中小板,002007,华兰生物,5.0,0.0,5.0,4.0,-,2005-02-26T00:00:00,-,-,2005-05-20T00:00:00,2005-05-23T00:00:00,-,5228.0,67000000.0,0.739,7.47,4.628634,1.562473,16.534,2004-12-31T00:00:00,-,实施分配,"10转5.00派4.00元(含税,扣税后3.20元)",24242,2012-07-13T13:15:16,2014-03-31T17:41:09,2005-05-17T00:00:00,
39,沪市,600235,民丰特纸,0.0,0.0,0.0,1.2,-,2005-02-26T00:00:00,-,-,2005-05-23T00:00:00,2005-05-24T00:00:00,-,5227.0,263400000.0,0.1461,3.2246,1.858478,0.211453,-34.1799,2004-12-31T00:00:00,-,实施分配,"10派1.20元(含税,扣税后0.96元)",24221,2012-07-13T13:12:06,2014-03-31T17:41:06,2005-05-18T00:00:00,
40,中小板,002038,双鹭药业,2.0,0.0,2.0,2.0,-,2005-02-25T00:00:00,-,-,2005-04-18T00:00:00,2005-04-19T00:00:00,-,5262.0,69000000.0,0.568,5.24,2.86332,1.12249,2.5713,2004-12-31T00:00:00,-,实施分配,"10转2.00派2.00元(含税,扣税后1.60元)",24343,2012-07-13T13:29:21,2014-03-31T17:41:13,2005-04-13T00:00:00,
41,沪市,600152,维科技术,0.0,0.0,0.0,0.6,-,2005-02-25T00:00:00,-,-,2005-04-21T00:00:00,2005-04-22T00:00:00,-,5259.0,293494200.0,0.1716,2.3651,0.723248,0.445315,7.0963,2004-12-31T00:00:00,-,实施分配,"10派0.60元(含税,扣税后0.48元)",24328,2012-07-13T13:13:00,2014-03-31T17:41:06,2005-04-18T00:00:00,
42,沪市,600983,惠而浦,0.0,0.0,0.0,0.9,-,2005-02-25T00:00:00,-,-,2005-04-25T00:00:00,2005-04-26T00:00:00,-,5255.0,333000000.0,0.11,1.53,0.47035,0.121386,-9.3528,2004-12-31T00:00:00,-,实施分配,"10派0.90元(含税,扣税后0.72元)",24321,2012-07-13T13:22:49,2014-03-31T17:41:11,2005-04-20T00:00:00,
43,中小板,002033,丽江旅游,0.0,0.0,0.0,2.0,-,2005-02-25T00:00:00,-,-,2005-04-27T00:00:00,2005-04-28T00:00:00,-,5253.0,99323048.0,0.44,2.85,1.359891,0.310609,80.2652,2004-12-31T00:00:00,-,实施分配,"10派2.00元(含税,扣税后1.60元)",24308,2012-07-13T13:23:43,2014-03-31T17:41:12,2005-04-21T00:00:00,
44,沪市,600366,宁波韵升,0.0,0.0,0.0,2.0,-,2005-02-25T00:00:00,-,-,2005-05-10T00:00:00,2005-05-11T00:00:00,-,5240.0,285975000.0,0.2052,2.3762,0.641761,0.377381,14.5989,2004-12-31T00:00:00,-,实施分配,"10派2.00元(含税,扣税后1.60元)",24294,2012-07-13T13:05:51,2014-03-31T17:41:02,2005-04-28T00:00:00,
45,沪市,600200,江苏吴中,0.0,0.0,0.0,0.6,-,2005-02-25T00:00:00,-,-,2005-05-19T00:00:00,2005-05-20T00:00:00,-,5231.0,415800000.0,0.131,2.101,0.508004,0.289969,4.8939,2004-12-31T00:00:00,-,实施分配,"10派0.60元(含税,扣税后0.48元)",24248,2012-07-13T13:12:47,2014-03-31T17:41:06,2005-05-13T00:00:00,
46,沪市,600079,人福医药,0.0,0.0,0.0,0.2,-,2005-02-25T00:00:00,-,-,2005-05-20T00:00:00,2005-05-23T00:00:00,-,5228.0,203330400.0,0.198,2.66,1.050008,0.257969,13.6434,2004-12-31T00:00:00,-,实施分配,"10派0.20元(含税,扣税后0.16元)",24243,2012-07-13T13:12:25,2014-03-31T17:41:06,2005-05-17T00:00:00,
47,沪市,600835,上海机电,0.0,0.0,0.0,2.0,-,2005-02-25T00:00:00,-,-,2005-05-20T00:00:00,2005-05-23T00:00:00,-,5228.0,852282757.0,0.345,4.03,1.857856,0.392026,-28.2677,2004-12-31T00:00:00,-,实施分配,"10派2.00元(含税,扣税后1.60元)",24234,2012-07-13T13:37:57,2014-03-31T17:41:18,2005-05-17T00:00:00,
48,深主板,000811,冰轮环境,0.0,0.0,0.0,1.0,-,2005-02-25T00:00:00,-,-,2005-05-26T00:00:00,2005-05-27T00:00:00,-,5224.0,175376630.0,0.2328,2.4,0.752393,0.303429,15.125,2004-12-31T00:00:00,-,实施分配,"10派1.00元(含税,扣税后0.80元)",24191,2012-07-13T12:50:16,2014-03-31T17:40:58,2005-05-20T00:00:00,
49,沪市,600418,江淮汽车,0.0,0.0,0.0,2.8,-,2005-02-25T00:00:00,-,-,2005-05-26T00:00:00,2005-05-27T00:00:00,-,5224.0,414722914.0,1.23,3.68,1.23093,1.035119,55.0065,2004-12-31T00:00:00,-,实施分配,"10派2.80元(含税,扣税后2.24元)",24189,2012-07-13T13:03:54,2014-03-31T17:41:05,2005-05-23T00:00:00,
50,深主板,000998,隆平高科,0.0,0.0,0.0,1.5,-,2005-02-25T00:00:00,-,-,2005-05-26T00:00:00,2005-05-27T00:00:00,-,5224.0,105000000.0,0.258,7.912,6.350215,0.170316,22.9225,2004-12-31T00:00:00,-,实施分配,"10派1.50元(含税,扣税后1.20元)",24188,2012-07-13T12:55:52,2014-03-31T17:40:57,2005-05-20T00:00:00,
51,沪市,600232,金鹰股份,0.0,0.0,0.0,1.0,-,2005-02-25T00:00:00,-,-,2005-06-13T00:00:00,2005-06-14T00:00:00,-,5206.0,218851880.0,0.686,3.411,0.70695,1.310484,14.6737,2004-12-31T00:00:00,-,实施分配,"10派1.00元(含税,扣税后0.90元)",24083,2012-07-13T12:56:20,2014-03-31T17:40:58,2005-06-08T00:00:00,
52,中小板,002022,科华生物,2.0,0.0,2.0,7.0,-,2005-02-24T00:00:00,-,-,2005-04-05T00:00:00,2005-04-06T00:00:00,-,5275.0,68750000.0,0.74,4.85,2.549795,0.782191,19.9507,2004-12-31T00:00:00,-,实施分配,"10转2.00派7.00元(含税,扣税后5.60元)",24367,2012-07-13T13:37:47,2014-03-31T17:41:17,2005-03-30T00:00:00,
53,深主板,000651,格力电器,0.0,0.0,0.0,3.8,-,2005-02-24T00:00:00,-,-,2005-04-07T00:00:00,2005-04-08T00:00:00,-,5273.0,536940000.0,0.78,4.55,0.838002,0.509321,22.7419,2004-12-31T00:00:00,-,实施分配,"10派3.80元(含税,扣税后3.04元)",24362,2012-07-13T12:55:31,2014-03-31T17:40:57,2005-04-01T00:00:00,
54,沪市,600016,民生银行,2.0,2.0,0.0,0.7,-,2005-02-24T00:00:00,-,-,2005-04-15T00:00:00,2005-04-18T00:00:00,-,5263.0,5184723434.0,0.4,2.49,0.954488,0.385691,46.5156,2004-12-31T00:00:00,-,实施分配,"10送2.00派0.70元(含税,扣税后0.16元)",24347,2012-07-13T13:38:22,2014-03-31T17:41:18,2005-04-12T00:00:00,
55,沪市,600110,诺德股份,0.0,0.0,0.0,0.2,-,2005-02-24T00:00:00,-,-,2005-05-19T00:00:00,2005-05-20T00:00:00,-,5231.0,334123794.0,0.1529,2.08,0.591107,0.270418,17.6896,2004-12-31T00:00:00,-,实施分配,"10派0.20元(含税,扣税后0.16元)",24247,2012-07-13T13:13:57,2014-03-31T17:41:09,2005-05-14T00:00:00,
56,沪市,600628,新世界,3.0,3.0,0.0,0.0,-,2005-02-23T00:00:00,-,-,2005-08-08T00:00:00,2005-08-09T00:00:00,-,5150.0,355718575.0,0.28,3.4,1.303153,0.777335,28.6298,2004-12-31T00:00:00,-,实施分配,10送3.00,23710,2012-07-13T13:24:00,2014-03-31T17:41:13,2005-08-02T00:00:00,
57,深主板,000828,东莞控股,0.0,0.0,0.0,1.45,-,2005-02-23T00:00:00,-,-,2005-04-19T00:00:00,2005-04-20T00:00:00,-,5261.0,1164683520.0,0.187,2.138,0.877987,0.149169,97.3698,2004-12-31T00:00:00,-,实施分配,"10派1.45元(含税,扣税后1.16元)",24338,2012-07-13T13:12:40,2014-03-31T17:41:06,2005-04-13T00:00:00,
58,深主板,000513,丽珠集团,0.0,0.0,0.0,1.5,-,2005-02-22T00:00:00,-,-,2005-08-02T00:00:00,2005-08-03T00:00:00,-,5156.0,306035482.0,0.41,3.72,1.394996,0.387272,34.5526,2004-12-31T00:00:00,-,实施分配,"10派1.50元(含税,扣税后1.35元)",23722,2012-07-13T13:15:20,2014-03-31T17:41:09,2005-07-27T00:00:00,
59,中小板,002014,永新股份,0.0,0.0,0.0,3.0,-,2005-02-22T00:00:00,-,-,2005-04-12T00:00:00,2005-04-13T00:00:00,-,5268.0,93400000.0,0.53,3.64,1.787553,0.627354,2.1512,2004-12-31T00:00:00,-,实施分配,"10派3.00元(含税,扣税后2.40元)",24353,2012-07-13T13:29:33,2014-03-31T17:41:14,2005-04-07T00:00:00,
60,沪市,600317,营口港,0.0,0.0,0.0,1.0,-,2005-02-22T00:00:00,-,-,2005-05-11T00:00:00,2005-05-12T00:00:00,-,5239.0,250000675.0,0.3607,4.19,2.236525,0.736075,35.1586,2004-12-31T00:00:00,-,实施分配,"10派1.00元(含税,扣税后0.80元)",24291,2012-07-13T13:22:23,2014-03-31T17:41:09,2005-04-29T00:00:00,
61,深主板,000983,西山煤电,5.0,0.0,5.0,3.0,-,2005-02-22T00:00:00,-,-,2005-05-18T00:00:00,2005-05-19T00:00:00,-,5232.0,808000000.0,0.78,4.75,2.271618,1.161121,111.1232,2004-12-31T00:00:00,-,实施分配,"10转5.00派3.00元(含税,扣税后2.40元)",24265,2012-07-13T13:29:49,2014-03-31T17:41:12,2005-05-12T00:00:00,
62,沪市,600761,安徽合力,0.0,0.0,0.0,1.5,-,2005-02-22T00:00:00,-,-,2005-05-18T00:00:00,2005-05-19T00:00:00,-,5232.0,306954477.0,0.4,2.87,0.795675,0.604008,29.6812,2004-12-31T00:00:00,-,实施分配,"10派1.50元(含税,扣税后1.20元)",24255,2012-07-13T13:14:23,2014-03-31T17:41:08,2005-05-13T00:00:00,
63,沪市,600548,深高速,0.0,0.0,0.0,1.1,-,2005-02-21T00:00:00,-,-,2005-04-21T00:00:00,2005-04-22T00:00:00,-,5259.0,2180700000.0,0.222,2.76,0.944872,0.272424,-43.1288,2004-12-31T00:00:00,-,实施分配,"10派1.10元(含税,扣税后0.88元)",24326,2012-07-13T13:15:03,2014-03-31T17:41:08,2005-04-18T00:00:00,
64,沪市,600611,大众交通,0.0,0.0,0.0,2.0,-,2005-02-19T00:00:00,-,-,2005-05-11T00:00:00,2005-05-12T00:00:00,-,5239.0,598701580.0,0.39,4.18,1.439815,0.497145,17.8265,2004-12-31T00:00:00,-,实施分配,"10派2.00元(含税,扣税后1.60元)",24286,2012-07-13T13:29:55,2014-03-31T17:41:13,2005-04-30T00:00:00,
65,深主板,000782,美达股份,0.0,0.0,0.0,0.5,-,2005-02-19T00:00:00,-,-,2005-06-28T00:00:00,2005-06-29T00:00:00,-,5191.0,342000000.0,0.28,2.67,1.1371,0.371268,600.1775,2004-12-31T00:00:00,-,实施分配,"10派0.50元(含税,扣税后0.45元)",23929,2012-07-13T12:56:27,2014-03-31T17:40:58,2005-06-22T00:00:00,
66,深主板,000852,石化机械,0.0,0.0,0.0,1.0,-,2005-02-16T00:00:00,-,-,2005-07-26T00:00:00,2005-07-27T00:00:00,-,5163.0,308000000.0,0.256,2.41,0.6137,0.547712,19.9462,2004-12-31T00:00:00,-,实施分配,"10派1.00元(含税,扣税后0.90元)",23744,2012-07-13T13:14:37,2014-03-31T17:41:09,2005-07-21T00:00:00,
67,沪市,600791,京能置业,0.0,0.0,0.0,0.2,-,2005-02-16T00:00:00,-,-,2005-05-13T00:00:00,2005-05-16T00:00:00,-,5235.0,128700000.0,0.22,1.92,0.070886,0.488117,-37.3929,2004-12-31T00:00:00,-,实施分配,"10派0.20元(含税,扣税后0.16元)",24280,2012-07-13T13:13:15,2014-03-31T17:41:05,2005-05-10T00:00:00,
