,市场,代码,名称,送转总比例,送股比例,转股比例,现金分红比例,股息率(%),预案公告日,预案公告日HSRZF,股权登记日QSRZF,股权登记日,除权除息日,除权除息日HSSRZF,YCQTS,总股本(亿）,每股收益(元),每股净资产(元),每股公积金(元),每股未分配利润(元),净利润同比增长(%),报告期,业绩披露日期,方案进度,分配计划,RowNum,EITIME,EUTIME,NOTICEDATE,Iskcb
483,中小板,002323,*ST百特,20.0,-,20.0,1.08,0.00235294117647059,2016-03-25T00:00:00,55.5179,-12.5714,2016-04-26T00:00:00,2016-04-27T00:00:00,-23.2,1236.0,248576552.0,0.392,1.66203852,0.364509,0.702944,-34.5334,2015-12-31T00:00:00,2016-03-25T00:00:00,实施分配,"10转20.00派1.08元(含税,扣税后0.972元)",9986,2016-04-20T17:29:47,2016-04-20T17:29:47,2016-04-21T00:00:00,
484,中小板,002043,兔宝宝,5.0,3.4,1.6,1.3,0.00942712110224801,2016-03-25T00:00:00,-1.531,13.3114,2016-04-27T00:00:00,2016-04-28T00:00:00,-12.1978,1235.0,552000457.0,0.2,1.84257091,0.197985,0.577621,127.8267,2015-12-31T00:00:00,2016-03-25T00:00:00,实施分配,"10送3.40转1.60派1.30元(含税,扣税后0.83元)",9966,2016-04-20T17:40:51,2016-04-20T17:40:51,2016-04-21T00:00:00,
485,沪市,603866,桃李面包,0.0,-,-,5.5,0.0139346338991639,2016-03-25T00:00:00,-1.5349,9.8831,2016-05-03T00:00:00,2016-05-04T00:00:00,8.9152,1229.0,450126000.0,0.86,4.15257263,1.172156,1.75366,27.111,2015-12-31T00:00:00,2016-03-25T00:00:00,实施分配,"10派5.50元(含税,扣税后4.95元)",9909,2016-04-26T22:19:07,2016-04-26T22:19:07,2016-04-27T00:00:00,
486,中小板,002700,新疆浩源,0.0,-,-,0.45,0.0030949105914718,2016-03-25T00:00:00,3.2096,-1.7568,2016-05-05T00:00:00,2016-05-06T00:00:00,-1.7986,1227.0,422426880.0,0.26,1.9800128,0.056234,0.819519,5.6347,2015-12-31T00:00:00,2016-03-25T00:00:00,实施分配,"10派0.45元(含税,扣税后0.405元)",9894,2016-04-26T18:56:04,2016-04-26T18:56:04,2016-04-27T00:00:00,
487,沪市,601012,隆基股份,0.0,-,-,0.45,0.00369761709120789,2016-03-25T00:00:00,7.0132,-1.1373,2016-05-11T00:00:00,2016-05-12T00:00:00,4.7851,1221.0,1774339475.0,0.31,3.17540859,1.435062,0.714903,77.2505,2015-12-31T00:00:00,2016-03-25T00:00:00,实施分配,"10派0.45元(含税,扣税后0.405元)",9803,2016-05-04T19:20:09,2016-05-04T19:20:09,2016-05-05T00:00:00,
488,创业板,300339,润和软件,0.0,-,-,1.5,0.00501672240802676,2016-03-25T00:00:00,0.3616,-5.2298,2016-05-11T00:00:00,2016-05-12T00:00:00,21.2773,1221.0,358101350.0,0.64,8.90636413,6.958731,1.137698,76.9443,2015-12-31T00:00:00,2016-03-25T00:00:00,实施分配,"10派1.50元(含税,扣税后1.35元)",9801,2016-05-06T16:53:37,2016-05-06T16:53:37,2016-05-06T00:00:00,
489,创业板,300207,欣旺达,0.0,-,-,0.6,0.00259291270527226,2016-03-25T00:00:00,6.4355,-9.9611,2016-05-11T00:00:00,2016-05-12T00:00:00,16.17,1221.0,645097000.0,0.53,2.78326682,1.019293,1.044775,93.493,2015-12-31T00:00:00,2016-03-25T00:00:00,实施分配,"10派0.60元(含税,扣税后0.54元)",9794,2016-05-05T17:50:17,2016-05-05T17:50:17,2016-05-05T00:00:00,
490,中小板,002032,苏泊尔,0.0,-,-,5.6,0.0162980209545984,2016-03-25T00:00:00,4.6993,1.327,2016-05-12T00:00:00,2016-05-13T00:00:00,4.0668,1220.0,631765700.0,1.416,6.98574279,0.88103,4.824757,28.8614,2015-12-31T00:00:00,2016-03-25T00:00:00,实施分配,"10派5.60元(含税,扣税后5.04元)",9777,2016-05-06T19:27:49,2016-05-06T19:27:49,2016-05-07T00:00:00,
491,创业板,300237,美晨生态,0.0,-,-,0.3,0.00340909090909091,2016-03-25T00:00:00,3.285,-13.1293,2016-05-12T00:00:00,2016-05-13T00:00:00,6.2007,1220.0,807262506.0,0.31,2.75615079,1.169397,0.543788,102.4702,2015-12-31T00:00:00,2016-03-25T00:00:00,实施分配,"10派0.30元(含税,扣税后0.27元)",9776,2016-05-06T19:26:18,2016-05-06T19:26:18,2016-05-06T00:00:00,
492,深主板,000521,长虹美菱,0.0,-,-,0.6,0.0105263157894737,2016-03-25T00:00:00,-0.3472,-3.2258,2016-05-13T00:00:00,2016-05-16T00:00:00,5.0877,1217.0,763739205.0,0.0347,4.43158472,1.894801,1.059151,-91.0032,2015-12-31T00:00:00,2016-03-25T00:00:00,实施分配,"10派0.60元(含税,扣税后0.54元)",9753,2016-05-08T17:49:02,2016-05-08T17:49:02,2016-05-09T00:00:00,
493,深主板,000012,南玻A,0.0,-,-,3.0,0.0280898876404494,2016-03-25T00:00:00,4.5794,-6.2335,2016-05-18T00:00:00,2016-05-19T00:00:00,6.391,1214.0,2075335560.0,0.3,3.68248448,0.607801,1.652012,-20.7099,2015-12-31T00:00:00,2016-03-25T00:00:00,实施分配,"10派3.00元(含税,扣税后2.70元)",9685,2016-05-10T17:16:45,2016-05-10T17:16:45,2016-05-11T00:00:00,
494,创业板,300139,晓程科技,0.0,-,-,0.13,0.00107615894039735,2016-03-25T00:00:00,-2.9138,-15.8188,2016-05-18T00:00:00,2016-05-19T00:00:00,24.8151,1214.0,274000000.0,0.13,4.62782891,2.11837,1.290607,-41.4061,2015-12-31T00:00:00,2016-03-25T00:00:00,实施分配,"10派0.13元(含税,扣税后0.117元)",9673,2016-05-11T19:25:25,2016-05-11T20:00:22,2016-05-11T00:00:00,
495,中小板,002060,粤水电,0.0,-,-,0.5,0.00786163522012579,2016-03-25T00:00:00,10.2071,-13.8211,2016-05-18T00:00:00,2016-05-19T00:00:00,12.7186,1214.0,601131029.0,0.1804,4.3327226,1.999369,1.109062,10.3797,2015-12-31T00:00:00,2016-03-25T00:00:00,实施分配,"10派0.50元(含税,扣税后0.45元)",9669,2016-05-11T19:02:49,2016-05-11T19:02:50,2016-05-12T00:00:00,
496,沪市,600604,市北高新,0.0,-,-,0.2,0.000839630562552477,2016-03-25T00:00:00,-2.3386,-12.2329,2016-05-18T00:00:00,2016-05-19T00:00:00,2.0202,1214.0,760297079.0,0.2,3.79626642,2.028726,0.734464,439.6886,2015-12-31T00:00:00,2016-03-25T00:00:00,实施分配,"10派0.20元(含税,扣税后0.18元)",9667,2016-05-11T19:24:10,2016-05-11T19:24:10,2016-05-12T00:00:00,
497,沪市,600488,天药股份,0.0,-,-,0.25,0.00435540069686411,2016-03-25T00:00:00,3.4965,-3.204,2016-05-19T00:00:00,2016-05-20T00:00:00,5.2448,1213.0,960854960.0,0.082,2.52686375,0.633352,0.73968,-9.0779,2015-12-31T00:00:00,2016-03-25T00:00:00,实施分配,"10派0.25元(含税,扣税后0.225元)",9624,2016-05-12T16:52:50,2016-05-12T16:52:50,2016-05-13T00:00:00,
498,沪市,600711,盛屯矿业,0.0,-,-,0.2,0.00337837837837838,2016-03-25T00:00:00,6.7771,-11.7735,2016-05-19T00:00:00,2016-05-20T00:00:00,36.1953,1213.0,1497052305.0,0.092,2.56747985,1.325115,0.231209,-7.816,2015-12-31T00:00:00,2016-03-25T00:00:00,实施分配,"10派0.20元(含税,扣税后0.18元)",9615,2016-05-12T19:13:28,2016-05-12T19:13:28,2016-05-13T00:00:00,
499,中小板,002491,通鼎互联,0.0,-,-,0.2,0.00135593220338983,2016-03-25T00:00:00,12.8988,13.8117,2016-05-25T00:00:00,2016-05-26T00:00:00,10.3191,1207.0,1199116223.0,0.1609,2.33365059,0.586841,0.682076,2.6758,2015-12-31T00:00:00,2016-03-25T00:00:00,实施分配,"10派0.20元(含税,扣税后0.18元)",9515,2016-05-18T16:59:39,2016-05-18T16:59:40,2016-05-19T00:00:00,
500,沪市,600985,淮北矿业,0.0,-,-,0.5,0.00504032258064516,2016-03-25T00:00:00,7.4528,1.3279,2016-05-25T00:00:00,2016-05-26T00:00:00,12.6253,1207.0,262854744.0,0.44,4.40919526,1.653344,1.386495,18.6287,2015-12-31T00:00:00,2016-03-25T00:00:00,实施分配,"10派0.50元(含税,扣税后0.45元)",9512,2016-05-18T19:27:17,2016-05-18T19:27:17,2016-05-19T00:00:00,
501,深主板,000035,中国天楹,10.0,-,10.0,-,-,2016-03-25T00:00:00,8.4942,7.6664,2016-05-26T00:00:00,2016-05-27T00:00:00,14.2405,1206.0,619278871.0,0.37,2.98795503,1.524118,0.82435,30.3854,2015-12-31T00:00:00,2016-03-25T00:00:00,实施分配,10转10.00,9483,2016-05-20T18:28:45,2016-05-20T18:28:45,2016-05-21T00:00:00,
502,创业板,300052,中青宝,0.0,-,-,0.2,0.000963855421686747,2016-03-25T00:00:00,3.2061,6.9588,2016-05-27T00:00:00,2016-05-30T00:00:00,-2.4618,1203.0,261038600.0,0.25,3.83850675,2.265932,0.373043,395.8935,2015-12-31T00:00:00,2016-03-25T00:00:00,实施分配,"10派0.20元(含税,扣税后0.18元)",9436,2016-05-20T16:43:31,2016-05-23T09:34:21,2016-05-20T00:00:00,
503,沪市,600970,中材国际,5.0,1.0,4.0,1.71,0.0180761099365751,2016-03-25T00:00:00,2.6037,1.5021,2016-05-27T00:00:00,2016-05-30T00:00:00,14.4715,1203.0,1169505285.0,0.6,5.51158593,1.276963,2.971027,347.8171,2015-12-31T00:00:00,2016-03-25T00:00:00,实施分配,"10送1.00转4.00派1.71元(含税,扣税后1.439元)",9428,2016-05-23T16:19:49,2016-05-23T16:19:51,2016-05-24T00:00:00,
504,沪市,601633,长城汽车,0.0,-,-,1.9,0.0223792697290931,2016-03-25T00:00:00,-1.3187,0.3546,2016-05-30T00:00:00,2016-05-31T00:00:00,12.5,1202.0,9127269000.0,0.88,4.19959896,0.154617,2.693203,0.2213,2015-12-31T00:00:00,2016-03-25T00:00:00,实施分配,"10派1.90元(含税,扣税后1.71元)",9357,2016-05-24T18:56:43,2016-05-24T18:56:43,2016-05-25T00:00:00,
505,创业板,300320,海达股份,0.0,-,-,0.45,0.00397877984084881,2016-03-25T00:00:00,7.6421,1.0724,2016-06-06T00:00:00,2016-06-07T00:00:00,11.9893,1195.0,293348000.0,0.224,2.60683416,0.225006,1.230868,-19.7712,2015-12-31T00:00:00,2016-03-25T00:00:00,实施分配,"10派0.45元(含税,扣税后0.405元)",9222,2016-05-31T18:56:47,2016-05-31T18:56:47,2016-06-01T00:00:00,
506,深主板,000810,创维数字,0.0,-,-,1.05,0.0056573275862069,2016-03-25T00:00:00,-3.288,7.7191,2016-06-06T00:00:00,2016-06-07T00:00:00,19.7611,1195.0,998503266.0,0.42,2.30520072,0.029879,1.277972,8.9445,2015-12-31T00:00:00,2016-03-25T00:00:00,实施分配,"10派1.05元(含税,扣税后0.945元)",9200,2016-05-31T17:38:58,2016-05-31T17:38:59,2016-06-01T00:00:00,
507,创业板,300210,森远股份,0.0,-,-,0.35,0.00243732590529248,2016-03-25T00:00:00,4.4591,8.5412,2016-06-07T00:00:00,2016-06-08T00:00:00,21.7976,1194.0,269011085.0,0.37,4.37515416,1.519404,1.706433,-17.8247,2015-12-31T00:00:00,2016-03-25T00:00:00,实施分配,"10派0.35元(含税,扣税后0.315元)",9172,2016-05-31T16:34:13,2016-05-31T16:34:13,2016-06-01T00:00:00,
508,中小板,002451,摩恩电气,0.0,-,-,0.4,0.00341880341880342,2016-03-25T00:00:00,17.0314,8.3333,2016-06-07T00:00:00,2016-06-08T00:00:00,2.172,1194.0,439200000.0,0.03,1.54565314,0.155445,0.36189,-44.869,2015-12-31T00:00:00,2016-03-25T00:00:00,实施分配,"10派0.40元(含税,扣税后0.36元)",9136,2016-06-01T17:12:42,2016-06-01T17:12:42,2016-06-02T00:00:00,
509,沪市,600528,中铁工业,0.0,-,-,0.6,0.00536672629695885,2016-03-25T00:00:00,-2.0655,2.9466,2016-06-08T00:00:00,2016-06-13T00:00:00,10.8717,1189.0,1459200000.0,0.1151,4.22321338,1.095021,1.739941,-40.6476,2015-12-31T00:00:00,2016-03-25T00:00:00,实施分配,"10派0.60元(含税,扣税后0.54元)",9121,2016-06-02T19:36:21,2016-06-02T19:36:21,2016-06-03T00:00:00,
510,沪市,601801,皖新传媒,10.0,-,10.0,2.6,0.0108741112505228,2016-03-25T00:00:00,2.5021,2.7062,2016-06-08T00:00:00,2016-06-13T00:00:00,6.3213,1189.0,910000000.0,0.85,6.30601997,1.693709,2.986555,11.312,2015-12-31T00:00:00,2016-04-09T00:00:00,实施分配,"10转10.00派2.60元(含税,扣税后2.34元)",9119,2016-06-02T19:24:01,2016-06-02T19:24:01,2016-06-03T00:00:00,
511,深主板,000513,丽珠集团,0.0,-,-,5.0,0.0118175372252423,2016-03-25T00:00:00,7.0068,0.7861,2016-06-14T00:00:00,2016-06-15T00:00:00,13.4768,1187.0,396889547.0,1.62,10.95079315,0.997026,8.231557,20.6719,2015-12-31T00:00:00,2016-03-25T00:00:00,实施分配,"10派5.00元(含税,扣税后4.50元)",9067,2016-06-06T19:38:02,2016-06-06T19:38:02,2016-06-07T00:00:00,
512,创业板,300209,天泽信息,0.0,-,-,0.16769,0.000749285075960679,2016-03-25T00:00:00,-1.0884,-0.0447,2016-06-15T00:00:00,2016-06-16T00:00:00,7.8303,1186.0,292122316.0,0.01,3.70507995,2.178334,0.468402,-82.9478,2015-12-31T00:00:00,2016-03-25T00:00:00,实施分配,"10派0.16769元(含税,扣税后0.150921元)",9050,2016-06-07T17:10:35,2016-06-07T17:10:35,2016-06-07T00:00:00,
513,沪市,603008,喜临门,0.0,-,-,1.5,0.00936329588014981,2016-03-25T00:00:00,-0.9214,2.4297,2016-06-15T00:00:00,2016-06-16T00:00:00,10.3165,1186.0,315000000.0,0.61,4.25281311,1.481229,1.572071,103.006,2015-12-31T00:00:00,2016-03-25T00:00:00,实施分配,"10派1.50元(含税,扣税后1.35元)",9011,2016-06-07T19:42:33,2016-06-07T19:42:34,2016-06-08T00:00:00,
514,沪市,600292,远达环保,0.0,-,-,1.0,0.00800640512409928,2016-03-25T00:00:00,3.7948,-2.8771,2016-06-16T00:00:00,2016-06-17T00:00:00,1.609,1185.0,780816890.0,0.37,6.19595926,3.814539,1.003302,23.3589,2015-12-31T00:00:00,2016-03-25T00:00:00,实施分配,"10派1.00元(含税,扣税后0.90元)",8978,2016-06-08T17:17:11,2016-06-08T17:17:11,2016-06-09T00:00:00,
515,沪市,601886,江河集团,0.0,-,-,1.0,0.00967117988394584,2016-03-25T00:00:00,8.2169,-6.0854,2016-06-16T00:00:00,2016-06-17T00:00:00,2.4319,1185.0,1154050000.0,0.27,5.16420173,2.333261,1.643128,12.8664,2015-12-31T00:00:00,2016-03-25T00:00:00,实施分配,"10派1.00元(含税,扣税后0.90元)",8933,2016-06-08T18:49:18,2016-06-08T18:49:18,2016-06-09T00:00:00,
516,沪市,600192,长城电工,0.0,-,-,0.1,0.00100908173562059,2016-03-25T00:00:00,3.1138,21.7445,2016-06-16T00:00:00,2016-06-17T00:00:00,-12.9477,1185.0,441748000.0,0.0916,4.27191726,2.044354,1.119982,-47.922,2015-12-31T00:00:00,2016-03-25T00:00:00,实施分配,"10派0.10元(含税,扣税后0.09元)",8924,2016-06-08T16:39:38,2016-06-08T16:39:38,2016-06-09T00:00:00,
517,中小板,002210,*ST飞马,3.0,-,3.0,0.6,0.0027027027027027,2016-03-25T00:00:00,1.3582,3.9813,2016-06-17T00:00:00,2016-06-20T00:00:00,-7.4031,1182.0,747909677.0,0.26,3.20657111,1.799637,0.335392,18.1989,2015-12-31T00:00:00,2016-03-25T00:00:00,实施分配,"10转3.00派0.60元(含税,扣税后0.54元)",8907,2016-06-12T17:37:28,2016-06-12T17:37:29,2016-06-13T00:00:00,
518,中小板,002672,东江环保,0.0,-,-,0.8,0.00459506031016657,2016-03-25T00:00:00,4.3425,1.8724,2016-06-20T00:00:00,2016-06-21T00:00:00,10.3289,1181.0,869382102.0,0.39,3.16680062,0.415142,1.687697,32.1621,2015-12-31T00:00:00,2016-03-25T00:00:00,实施分配,"10派0.80元(含税,扣税后0.72元)",8880,2016-06-13T21:16:19,2016-06-13T21:16:19,2016-06-14T00:00:00,
519,深主板,000739,普洛药业,0.0,-,-,0.55,0.00887096774193548,2016-03-25T00:00:00,4.4684,-0.4815,2016-06-20T00:00:00,2016-06-21T00:00:00,24.9589,1181.0,1146869310.0,0.18,2.10720699,0.182405,0.856035,-35.3652,2015-12-31T00:00:00,2016-03-25T00:00:00,实施分配,"10派0.55元(含税,扣税后0.495元)",8843,2016-06-14T16:11:06,2016-06-14T16:11:06,2016-06-15T00:00:00,
520,沪市,600992,贵绳股份,0.0,-,-,0.3,0.00244100895036615,2016-03-25T00:00:00,20.7161,1.0691,2016-06-21T00:00:00,2016-06-22T00:00:00,-0.9623,1180.0,245090000.0,0.0749,5.49052218,3.428818,0.813814,-9.5626,2015-12-31T00:00:00,2016-03-25T00:00:00,实施分配,"10派0.30元(含税,扣税后0.27元)",8835,2016-06-14T19:06:43,2016-06-14T19:06:44,2016-06-15T00:00:00,
521,中小板,002716,金贵银业,0.0,-,-,0.5,0.00294811320754717,2016-03-25T00:00:00,8.4219,17.208,2016-06-21T00:00:00,2016-06-22T00:00:00,62.1122,1180.0,503290616.0,0.23,3.90717881,1.035113,1.595426,0.4295,2015-12-31T00:00:00,2016-03-25T00:00:00,实施分配,"10派0.50元(含税,扣税后0.45元)",8833,2016-06-14T17:24:07,2016-06-14T17:24:07,2016-06-15T00:00:00,
522,沪市,600125,铁龙物流,0.0,-,-,0.7,0.0111111111111111,2016-03-25T00:00:00,4.058,-0.1585,2016-06-22T00:00:00,2016-06-23T00:00:00,12.6214,1179.0,1305521874.0,0.215,3.72405526,0.120868,2.220491,-17.7161,2015-12-31T00:00:00,2016-03-25T00:00:00,实施分配,"10派0.70元(含税,扣税后0.63元)",8789,2016-06-15T16:56:08,2016-06-15T16:56:08,2016-06-16T00:00:00,
523,沪市,600741,华域汽车,0.0,-,-,8.1,0.052665799739922,2016-03-25T00:00:00,2.6596,1.9894,2016-06-22T00:00:00,2016-06-23T00:00:00,12.7555,1179.0,3152723984.0,1.852,10.55569166,2.370984,5.679792,7.3537,2015-12-31T00:00:00,2016-03-25T00:00:00,实施分配,"10派8.10元(含税,扣税后7.29元)",8784,2016-06-16T20:29:44,2016-06-16T20:29:44,2016-06-17T00:00:00,
524,沪市,600511,国药股份,0.0,-,-,1.0,0.00363372093023256,2016-03-25T00:00:00,17.2137,1.3628,2016-06-23T00:00:00,2016-06-24T00:00:00,19.0737,1178.0,478800000.0,1.0711,6.32782817,0.186699,4.378766,6.2553,2015-12-31T00:00:00,2016-03-25T00:00:00,实施分配,"10派1.00元(含税,扣税后0.90元)",8750,2016-06-19T14:33:51,2016-06-19T14:33:51,2016-06-20T00:00:00,
525,深主板,000727,华东科技,10.0,-,10.0,-,-,2016-03-25T00:00:00,2.4217,-2.8653,2016-06-23T00:00:00,2016-06-24T00:00:00,-0.9146,1178.0,2264783490.0,0.005,4.74651866,3.902497,-0.199754,18.315,2015-12-31T00:00:00,2016-03-25T00:00:00,实施分配,10转10.00,8735,2016-06-15T16:58:58,2016-06-15T16:58:58,2016-06-16T00:00:00,
526,沪市,600027,华电国际,0.0,-,-,3.0,0.0560747663551402,2016-03-25T00:00:00,0.3578,1.711,2016-06-23T00:00:00,2016-06-24T00:00:00,4.4266,1178.0,9862976653.0,0.842,4.29574468,1.348046,1.680576,21.0524,2015-12-31T00:00:00,2016-03-25T00:00:00,实施分配,"10派3.00元(含税,扣税后2.70元)",8721,2016-06-16T17:11:01,2016-06-16T17:11:02,2016-06-17T00:00:00,
527,深主板,000997,新大陆,0.0,-,-,0.8,0.00402212166918049,2016-03-25T00:00:00,9.2516,3.1639,2016-06-24T00:00:00,2016-06-27T00:00:00,-4.0,1175.0,938621998.0,0.37,2.32693494,0.110966,1.155915,21.8166,2015-12-31T00:00:00,2016-03-25T00:00:00,实施分配,"10派0.80元(含税,扣税后0.72元)",8693,2016-06-17T16:38:12,2016-06-17T16:38:12,2016-06-18T00:00:00,
528,深主板,000089,深圳机场,0.0,-,-,0.58,0.00682352941176471,2016-03-25T00:00:00,8.8235,3.7851,2016-06-30T00:00:00,2016-07-01T00:00:00,8.7886,1171.0,2050769509.0,0.2739,4.98575352,1.365694,2.263987,94.6985,2015-12-31T00:00:00,2016-03-25T00:00:00,实施分配,"10派0.58元(含税,扣税后0.522元)",8571,2016-06-23T17:36:28,2017-07-27T09:23:25,2016-06-24T00:00:00,
529,沪市,601088,中国神华,0.0,-,-,3.2,0.0225352112676056,2016-03-25T00:00:00,3.0714,4.7198,2016-07-01T00:00:00,2016-07-04T00:00:00,7.9776,1168.0,19889620455.0,0.812,14.72,3.757114,9.070136,-56.8561,2015-12-31T00:00:00,2016-03-25T00:00:00,实施分配,"10派3.20元(含税,扣税后2.88元)",8562,2016-06-24T21:38:37,2016-06-24T21:38:37,2016-06-25T00:00:00,
530,沪市,603883,老百姓,0.0,-,-,3.0,0.00594530321046373,2016-03-25T00:00:00,18.4761,6.0084,2016-07-04T00:00:00,2016-07-05T00:00:00,1.0442,1167.0,267000000.0,0.98,8.30878309,4.064089,3.080276,18.8355,2015-12-31T00:00:00,2016-03-25T00:00:00,实施分配,"10派3.00元(含税,扣税后2.70元)",8529,2016-06-27T16:44:35,2016-06-27T16:44:35,2016-06-28T00:00:00,
531,中小板,002401,中远海科,0.0,-,-,0.5,0.00275178866263071,2016-03-25T00:00:00,3.5564,11.1315,2016-07-07T00:00:00,2016-07-08T00:00:00,-5.3005,1164.0,303240000.0,0.1809,2.33741873,0.283775,0.915991,5.8706,2015-12-31T00:00:00,2016-03-25T00:00:00,实施分配,"10派0.50元(含税,扣税后0.45元)",8451,2016-07-01T20:40:32,2016-07-01T20:40:32,2016-07-02T00:00:00,
532,创业板,300293,蓝英装备,0.0,-,-,1.0,0.00566251415628539,2016-03-25T00:00:00,6.6551,3.4564,2016-07-08T00:00:00,2016-07-11T00:00:00,7.9486,1161.0,270000000.0,0.0402,2.49421835,0.589172,0.813248,-85.3003,2015-12-31T00:00:00,2016-03-25T00:00:00,实施分配,"10派1.00元(含税,扣税后0.90元)",8424,2016-07-04T17:32:52,2016-07-04T17:32:52,2016-07-04T00:00:00,
533,沪市,603993,洛阳钼业,0.0,-,-,0.25,0.0054585152838428,2016-03-25T00:00:00,1.4451,8.0189,2016-07-13T00:00:00,2016-07-14T00:00:00,-9.8876,1158.0,16887198699.0,0.05,1.0276116,0.634819,0.176878,-58.2756,2015-12-31T00:00:00,2016-03-25T00:00:00,实施分配,"10派0.25元(含税,扣税后0.225元)",8382,2016-07-07T17:08:19,2016-07-07T17:08:19,2016-07-08T00:00:00,
534,中小板,002703,浙江世宝,0.0,-,-,1.0,0.0031055900621118,2016-03-25T00:00:00,-7.8323,-2.0681,2016-07-15T00:00:00,2016-07-18T00:00:00,30.1483,1154.0,315857855.0,0.17,4.56719091,2.089586,1.080174,23.4379,2015-12-31T00:00:00,2016-03-25T00:00:00,实施分配,"10派1.00元(含税,扣税后0.90元)",8310,2016-07-11T17:47:20,2016-07-11T17:47:20,2016-07-12T00:00:00,
535,沪市,600685,中船防务,0.0,-,-,0.3,0.000957854406130268,2016-03-25T00:00:00,-3.16,-1.1676,2016-07-19T00:00:00,2016-07-20T00:00:00,-7.4617,1152.0,1413506378.0,0.0709,7.29961209,4.858546,0.815954,-76.7947,2015-12-31T00:00:00,2016-03-25T00:00:00,实施分配,"10派0.30元(含税,扣税后0.27元)",8277,2016-07-12T18:29:31,2016-07-12T18:29:31,2016-07-13T00:00:00,
536,沪市,600650,锦江投资,0.0,-,-,2.5,0.00829462508294625,2016-03-25T00:00:00,-12.9534,1.8932,2016-07-26T00:00:00,2016-07-27T00:00:00,-9.8306,1145.0,551610107.0,0.402,6.2857027,0.717196,1.995877,3.4504,2015-12-31T00:00:00,2016-03-25T00:00:00,实施分配,"10派2.50元(含税,扣税后2.25元)",8228,2016-07-20T19:33:27,2016-07-20T19:33:27,2016-07-21T00:00:00,
537,沪市,601880,大连港,13.0,3.0,10.0,0.75,0.0126050420168067,2016-03-25T00:00:00,38.9497,-2.7778,2016-07-29T00:00:00,2016-08-01T00:00:00,-1.2048,1140.0,5606320000.0,0.11,3.17181931,1.382188,0.637196,-6.9975,2015-12-31T00:00:00,2016-03-25T00:00:00,实施分配,"10送3.00转10.00派0.75元(含税,扣税后0.375元)",8205,2016-07-25T20:34:14,2016-07-25T20:34:14,2016-07-26T00:00:00,
538,沪市,600720,祁连山,0.0,-,-,0.7,0.00952380952380952,2016-03-25T00:00:00,7.5362,1.9417,2016-08-04T00:00:00,2016-08-05T00:00:00,-1.387,1136.0,776290282.0,0.2309,6.19534378,1.726476,2.613786,-68.1042,2015-12-31T00:00:00,2016-03-25T00:00:00,实施分配,"10派0.70元(含税,扣税后0.63元)",8188,2016-07-28T19:06:25,2016-07-28T19:06:25,2016-07-29T00:00:00,
539,创业板,300392,腾信股份,0.0,-,-,0.58,0.00241465445462115,2016-03-25T00:00:00,-6.0815,2.387,2016-08-22T00:00:00,2016-08-23T00:00:00,-2.8187,1118.0,384000000.0,0.38,2.3420541,0.21303,1.008361,64.3769,2015-12-31T00:00:00,2016-03-25T00:00:00,实施分配,"10派0.58元(含税,扣税后0.522元)",8140,2016-08-15T18:19:53,2016-08-15T18:19:53,2016-08-15T00:00:00,
540,创业板,300476,胜宏科技,15.0,-,15.0,3.5,0.00657276995305164,2016-03-24T00:00:00,11.7508,-9.7763,2016-04-29T00:00:00,2016-05-03T00:00:00,26.2911,1230.0,149560000.0,0.98,8.34483635,5.275375,2.28338,22.6662,2015-12-31T00:00:00,2016-03-25T00:00:00,实施分配,"10转15.00派3.50元(含税,扣税后3.15元)",9924,2016-04-24T17:54:59,2016-04-24T17:54:59,2016-04-25T00:00:00,
541,沪市,600845,宝信软件,10.0,-,10.0,2.5,0.00612594952217594,2016-03-24T00:00:00,-6.7461,9.9704,2016-05-06T00:00:00,2016-05-09T00:00:00,-14.2655,1224.0,391624586.0,0.847,9.99582936,4.487428,4.008945,-2.8967,2015-12-31T00:00:00,2016-03-24T00:00:00,实施分配,"10转10.00派2.50元(含税,扣税后2.25元)",9857,2016-04-29T02:36:45,2016-04-29T02:39:33,2016-04-29T00:00:00,
542,沪市,600231,凌钢股份,10.0,1.0,9.0,0.2,0.0037037037037037,2016-03-24T00:00:00,-1.5517,-5.9233,2016-05-09T00:00:00,2016-05-10T00:00:00,-13.3333,1223.0,1259583065.0,0.06,4.05,1.258789,1.324652,106.6831,2015-12-31T00:00:00,2016-03-31T00:00:00,实施分配,"10送1.00转9.00派0.20元(含税,扣税后0.08元)",9848,2016-05-03T19:16:45,2017-09-05T12:52:22,2016-05-04T00:00:00,
543,创业板,300081,恒信东方,15.0,-,15.0,1.0,0.00286450873675165,2016-03-24T00:00:00,12.4582,-26.1945,2016-05-13T00:00:00,2016-05-16T00:00:00,12.0836,1217.0,134000000.0,0.08,5.95837913,4.019356,0.845394,0.4647,2015-12-31T00:00:00,2016-03-24T00:00:00,实施分配,"10转15.00派1.00元(含税,扣税后0.90元)",9749,2016-05-09T19:50:03,2016-05-09T19:50:03,2016-05-09T00:00:00,
