,代码,名称,股息率,送转总比例,送股比例,转股比例,现金分红比例,预案公告日
9334,600036,招商银行,0.038961038961039,0.0,-,-,6.9,2016
8923,600048,保利地产,0.0385044642857143,0.0,-,-,3.45,2016
8821,525,红太阳,0.0382848392036753,0.0,-,-,5.0,2016
9795,550,江铃汽车,0.0380354505169867,0.0,-,-,10.3,2016
8302,601166,兴业银行,0.0377475247524752,0.0,-,-,6.1,2016
9256,601158,重庆水务,0.0377358490566038,0.0,-,-,2.6,2016
8827,601668,中国建筑,0.0371747211895911,0.0,-,-,2.0,2016
8162,895,双汇发展,0.037159372419488,0.0,-,-,9.0,2016
9564,601601,中国太保,0.0370096225018505,0.0,-,-,10.0,2016
8429,603001,奥康国际,0.03662109375,0.0,-,-,7.5,2016
9894,2003,伟星股份,0.0366032210834553,0.0,-,-,5.0,2016
9054,600795,国电电力,0.0364238410596027,0.0,-,-,1.1,2016
9573,333,美的集团,0.036374658987572,5.0,-,5.0,12.0,2016
10028,601788,光大证券,0.0363416111447607,0.0,-,-,6.0,2016
8858,600015,华夏银行,0.0362275449101796,0.0,-,-,3.63,2016
9572,783,长江证券,0.0360824742268041,0.0,-,-,3.5,2016
8592,2146,荣盛发展,0.0353107344632768,0.0,-,-,2.5,2016
9577,2242,九阳股份,0.0349301397205589,0.0,-,-,7.0,2016
9695,601998,中信银行,0.034584013050571,0.0,-,-,2.12,2016
8412,300158,振东制药,0.0344544523386619,0.0,-,-,5.819357,2016
9843,600583,海油工程,0.0342935528120713,0.0,-,-,2.5,2016
8335,600020,中原高速,0.0342612419700214,0.0,-,-,1.6,2016
9349,157,中联重科,0.0340909090909091,0.0,-,-,1.5,2016
9337,488,晨鸣纸业,0.0340909090909091,0.0,-,-,3.0,2016
8877,2736,国信证券,0.0338218714768884,0.0,-,-,6.0,2016
9486,600269,赣粤高速,0.0334075723830735,0.0,-,-,1.5,2016
8275,600642,申能股份,0.0330578512396694,0.0,-,-,2.0,2016
9915,600315,上海家化,0.033022014676451,0.0,-,-,9.9,2016
9103,1696,宗申动力,0.0322291853178156,0.0,-,-,3.6,2016
9967,600674,川投能源,0.0319905213270142,0.0,-,-,2.7,2016
8558,828,东莞控股,0.0316789862724393,0.0,-,-,3.0,2016
9612,600350,山东高速,0.0316254416961131,0.0,-,-,1.79,2016
9205,2083,孚日股份,0.03125,0.0,-,-,2.0,2016
8319,876,新希望,0.0311791383219955,10.0,-,10.0,5.5,2016
9820,600183,生益科技,0.031023784901758,0.0,-,-,3.0,2016
8401,601566,九牧王,0.0308451573103023,0.0,-,-,5.0,2016
10114,600312,平高电气,0.0308071472581639,0.0,-,-,5.0,2016
8305,601369,陕鼓动力,0.0306278713629403,0.0,-,-,2.0,2016
8953,27,深圳能源,0.0305810397553517,0.0,-,-,2.0,2016
8279,600900,长江电力,0.0304645849200305,0.0,-,-,4.0,2016
9446,2202,金风科技,0.0303030303030303,0.0,-,-,4.8,2016
9576,600170,上海建工,0.03,2.0,-,2.0,1.5,2016
8580,600033,福建高速,0.029940119760479,0.0,-,-,1.0,2016
9087,2372,伟星新材,0.029925187032419,3.0,-,3.0,6.0,2016
8481,2142,宁波银行,0.0293159609120521,0.0,-,-,4.5,2016
9690,600585,海螺水泥,0.0293115201090661,0.0,-,-,4.3,2016
9216,600887,伊利股份,0.0292397660818713,0.0,-,-,4.5,2016
8396,600398,海澜之家,0.0290492957746479,0.0,-,-,3.3,2016
9421,600068,葛洲坝,0.0289256198347107,0.0,-,-,1.75,2016
9518,685,中山公用,0.0288461538461538,0.0,-,-,3.0,2016
9153,600000,浦发银行,0.0287870318613751,1.0,-,1.0,5.15,2016
9539,600018,上港集团,0.028785046728972,0.0,-,-,1.54,2016
8173,612,焦作万方,0.0287607981755986,0.0,-,-,2.522322,2016
8647,600197,伊力特,0.0286944045911047,0.0,-,-,4.0,2016
9696,600030,中信证券,0.0286204922724671,0.0,-,-,5.0,2016
8530,601211,国泰君安,0.0283533260632497,0.0,-,-,5.2,2016
9772,600566,济川药业,0.028169014084507,0.0,-,-,7.0,2016
8225,690,宝新能源,0.0281293952180028,0.0,-,-,2.0,2016
9628,12,南玻A,0.0280898876404494,0.0,-,-,3.0,2016
10096,540,中天金融,0.0277556111111111,0.0,-,-,1.998404,2016
9336,600837,海通证券,0.0274056029232643,0.0,-,-,4.5,2016
8652,603188,ST亚邦,0.0273074822501365,0.0,-,-,5.0,2016
8681,2440,闰土股份,0.02708192281652,0.0,-,-,4.0,2016
8076,2206,海利得,0.027027027027027,15.0,0.0,15.0,5.0,2016
9476,429,粤高速A,0.027027027027027,0.0,-,-,1.5,2016
9738,600598,北大荒,0.0269406392694064,0.0,-,-,2.95,2016
9214,2561,徐家汇,0.026865671641791,0.0,-,-,3.6,2016
8810,600658,电子城,0.0268463073852295,0.0,-,-,2.69,2016
8452,2314,南山控股,0.0267806267806268,0.0,-,-,1.88,2016
8143,2543,万和电气,0.0266808964781217,0.0,-,-,5.0,2016
9267,601179,中国西电,0.0264650283553875,0.0,-,-,1.4,2016
8758,2206,海利得,0.0263819095477387,0.0,-,-,4.2,2016
9443,601688,华泰证券,0.0261369576581286,0.0,-,-,5.0,2016
9396,2039,黔源电力,0.0260960334029228,0.0,-,-,5.0,2016
9940,2557,洽洽食品,0.0260010400416017,0.0,-,-,5.0,2016
8611,600509,天富能源,0.0258064516129032,0.0,-,-,2.0,2016
10105,2014,永新股份,0.0256739409499358,0.0,-,-,4.0,2016
8221,600337,美克家居,0.0256280991735537,0.0,-,-,3.101,2016
9580,600563,法拉电子,0.0255102040816327,0.0,-,-,10.0,2016
9018,603989,艾华集团,0.0254360465116279,0.0,-,-,7.0,2016
8995,2275,桂林三金,0.0252780586450961,0.0,-,-,5.0,2016
9587,2187,广百股份,0.0252312867956266,0.0,-,-,3.0,2016
9863,2091,江苏国泰,0.025,5.0,5.0,-,5.0,2016
8346,568,泸州老窖,0.0248292985723153,0.0,-,-,8.0,2016
9829,600717,天津港,0.0247747747747748,0.0,-,-,2.2,2016
9563,1872,招商港口,0.0245068738792588,0.0,-,-,4.1,2016
8437,2304,洋河股份,0.0241870464928783,0.0,-,-,18.0,2016
8666,603366,日出东方,0.0241545893719807,0.0,-,-,2.0,2016
10027,2662,京威股份,0.0240963855421687,0.0,-,-,3.0,2016
8252,600098,广州发展,0.0238393977415307,0.0,-,-,1.9,2016
8292,600004,白云机场,0.0237037037037037,0.0,-,-,3.2,2016
8370,601169,北京银行,0.0236518448438978,2.0,2.0,-,2.5,2016
8772,601555,东吴证券,0.0234375,0.0,-,-,3.0,2016
9599,600266,北京城建,0.0232945091514143,0.0,-,-,2.8,2016
9399,151,中成股份,0.0230680507497117,0.0,-,-,4.0,2016
9562,858,五粮液,0.0229160698940132,0.0,-,-,8.0,2016
9425,600064,南京高科,0.0228310502283105,0.0,-,-,3.5,2016
9372,2521,齐峰新材,0.0227014755959137,0.0,-,-,2.0,2016
8862,581,威孚高科,0.0226346763241286,0.0,-,-,5.0,2016
9664,601088,中国神华,0.0225352112676056,0.0,-,-,3.2,2016
8083,600337,美克家居,0.0224382946896036,13.0,-,13.0,3.0,2016
9639,601633,长城汽车,0.0223792697290931,0.0,-,-,1.9,2016
8303,601009,南京银行,0.0223713646532438,8.0,-,8.0,4.0,2016
10038,601678,滨化股份,0.0222222222222222,2.0,-,2.0,1.5,2016
9370,600340,华夏幸福,0.02217659137577,0.0,-,-,5.4,2016
9450,100,TCL集团,0.0221606648199446,0.0,-,-,0.8,2016
8832,926,福星股份,0.0220848056537102,0.0,-,-,2.5,2016
8686,2004,华邦健康,0.021953896816685,0.0,-,-,2.0,2016
9542,600021,上海电力,0.0219298245614035,0.0,-,-,2.5,2016
9467,2563,森马服饰,0.0218531468531469,0.0,-,-,2.5,2016
8631,2394,联发股份,0.021505376344086,0.0,-,-,3.0,2016
9730,2294,信立泰,0.0214285714285714,0.0,-,-,6.0,2016
9073,2415,海康威视,0.0213740458015267,5.0,3.0,2.0,7.0,2016
9847,300428,四通新材,0.0213356091316407,0.0,-,-,10.0,2016
9693,600519,贵州茅台,0.0211393532474651,0.0,-,-,61.71,2016
9593,2391,长青股份,0.0209870208333333,0.0,-,-,3.022131,2016
10079,2399,海普瑞,0.0209863588667366,6.0,-,6.0,6.0,2016
8740,30,富奥股份,0.020891364902507,0.0,-,-,1.5,2016
9158,600261,阳光照明,0.020746887966805,0.0,-,-,1.5,2016
8290,600690,海尔智家,0.0206627680311891,0.0,-,-,2.12,2016
8879,601689,拓普集团,0.020629604822505,0.0,-,-,6.16,2016
9173,600406,国电南瑞,0.0206264323911383,0.0,-,-,2.7,2016
9003,2116,中国海诚,0.0206185567010309,0.0,-,-,3.0,2016
10167,600816,安信信托,0.0205882352941176,0.0,-,-,3.5,2016
8334,600612,老凤祥,0.020460358056266,0.0,-,-,9.6,2016
8849,600089,特变电工,0.02039637599094,0.0,-,-,1.801,2016
9146,2300,太阳电缆,0.0203045685279188,2.0,2.0,-,2.0,2016
9891,600958,东方证券,0.0203016241299304,0.0,-,-,3.5,2016
9118,601116,三江购物,0.0202839756592292,0.0,-,-,2.0,2016
9687,601628,中国人寿,0.0202020202020202,0.0,-,-,4.2,2016
8442,600704,物产中大,0.0201775625504439,3.0,-,3.0,2.5,2016
9945,2233,塔牌集团,0.0201117318435754,0.0,-,-,1.8,2016
9792,600761,安徽合力,0.02002002002002,0.0,-,-,2.0,2016
8257,637,茂化实华,0.0198776758409786,0.0,-,-,1.3,2016
8155,603868,飞科电器,0.0196734212079481,0.0,-,-,10.0,2016
8137,600376,首开股份,0.0196232339089482,0.0,-,-,2.5,2016
9777,786,北新建材,0.0194660734149054,0.0,-,-,1.75,2016
9440,601333,广深铁路,0.0194647201946472,0.0,-,-,0.8,2016
9998,600987,航民股份,0.0194585448392555,0.0,-,-,2.3,2016
9589,600657,信达地产,0.0194174757281553,0.0,-,-,1.0,2016
8823,601700,风范股份,0.0193798449612403,0.0,-,-,1.5,2016
8369,600060,海信电器,0.0192743764172336,0.0,-,-,3.4,2016
9067,2267,陕天然气,0.0192492781520693,0.0,-,-,2.0,2016
9921,603288,海天味业,0.0192,0.0,-,-,6.0,2016
8634,2035,华帝股份,0.0190114068441065,0.0,-,-,4.0,2016
9179,2598,山东章鼓,0.0189933523266857,0.0,-,-,2.0,2016
9234,601000,唐山港,0.0189873417721519,8.0,-,8.0,1.5,2016
9874,600273,嘉化能源,0.0188335358444714,0.0,-,-,1.55,2016
9826,963,华东医药,0.0188281367675855,0.0,-,-,12.5,2016
8502,600863,内蒙华电,0.0188087774294671,0.0,-,-,0.6,2016
10011,2701,奥瑞金,0.0186489846663904,14.0,4.0,10.0,4.5,2016
8315,966,长源电力,0.0186246418338109,10.0,-,10.0,2.6,2016
9864,601799,星宇股份,0.0185662712738525,0.0,-,-,7.2,2016
8287,603198,迎驾贡酒,0.0185391175380052,0.0,-,-,5.0,2016
9471,601339,百隆东方,0.0185059422750424,0.0,-,-,1.09,2016
9379,600008,首创股份,0.0184729064039409,10.0,-,10.0,1.5,2016
9227,603020,爱普股份,0.0184246890833717,10.0,-,10.0,8.0,2016
9424,921,海信家电,0.0184049079754601,0.0,-,-,1.5,2016
8983,600742,一汽富维,0.0183688464364438,10.0,5.0,5.0,5.0,2016
8295,883,湖北能源,0.0182364729458918,0.0,-,-,0.91,2016
8258,600897,厦门空港,0.0181470869149952,0.0,-,-,3.8,2016
9638,600970,中材国际,0.0180761099365751,5.0,1.0,4.0,1.71,2016
10159,300146,汤臣倍健,0.0180722891566265,10.0,-,10.0,6.0,2016
9274,600483,福能股份,0.018034265103697,0.0,-,-,2.0,2016
8394,603555,贵人鸟,0.0179928028788485,0.0,-,-,4.5,2016
8946,600820,隧道股份,0.0179856115107914,0.0,-,-,1.5,2016
9528,1979,招商蛇口,0.0179558011049724,0.0,-,-,2.6,2016
8467,600606,绿地控股,0.0178731009830206,0.0,-,-,2.0,2016
9611,600723,首商股份,0.0177777777777778,0.0,-,-,1.6,2016
9547,603806,福斯特,0.0176767676767677,0.0,-,-,7.0,2016
9322,600016,民生银行,0.0176017601760176,0.0,-,-,1.6,2016
9531,601800,中国交建,0.0174811753902663,0.0,-,-,1.9037,2016
9270,600035,楚天高速,0.0174757281553398,0.0,-,-,0.9,2016
10112,975,银泰资源,0.0174672489082969,0.0,-,-,2.0,2016
8153,2394,联发股份,0.0173611111111111,0.0,-,-,3.0,2016
8567,603123,翠微股份,0.0173053152039555,0.0,-,-,1.4,2016
8300,601933,永辉超市,0.0172612197928654,10.0,-,10.0,1.5,2016
9295,600790,轻纺城,0.0171821305841924,0.0,-,-,1.0,2016
8368,166,申万宏源,0.0170648464163823,3.5,3.5,-,1.5,2016
8656,600481,双良节能,0.0169491525423729,0.0,-,-,1.0,2016
9156,63,中兴通讯,0.016914749661705,0.0,-,-,2.5,2016
9212,2478,常宝股份,0.0168918918918919,0.0,-,-,2.0,2016
9417,600196,复星医药,0.0168865435356201,0.0,-,-,3.2,2016
9794,601607,上海医药,0.0168797953964194,0.0,-,-,3.3,2016
9885,600486,扬农化工,0.0168792198049512,0.0,-,-,4.5,2016
10002,850,华茂股份,0.0168634064080944,0.0,-,-,1.0,2016
9963,600369,西南证券,0.0168612191958495,0.0,-,-,1.3,2016
9405,6,深振业A,0.0168539325842697,0.0,-,-,1.2,2016
9072,2382,蓝帆医疗,0.0167434072833822,10.0,-,10.0,4.0,2016
8424,600743,华远地产,0.0167014613778706,0.0,-,-,0.8,2016
9313,600665,天地源,0.0167014613778706,0.0,-,-,0.8,2016
9441,601766,中国中车,0.0166112956810631,0.0,-,-,1.5,2016
9232,789,万年青,0.0165837479270315,0.0,-,-,1.0,2016
9279,601107,四川成渝,0.0165289256198347,0.0,-,-,0.8,2016
8729,600352,浙江龙盛,0.0165016501650165,0.0,-,-,1.5,2016
8639,989,九芝堂,0.0164812525751957,1.5,-,1.5,4.0,2016
9395,600026,中远海能,0.0164473684210526,0.0,-,-,1.0,2016
9081,300473,德尔股份,0.0163478829491581,0.0,-,-,10.0,2016
8238,601899,紫金矿业,0.016304347826087,0.0,-,-,0.6,2016
9625,2032,苏泊尔,0.0162980209545984,0.0,-,-,5.6,2016
10104,2315,焦点科技,0.0162946064852534,0.0,-,-,10.0,2016
8115,600028,中国石化,0.0162886597938144,0.0,-,-,0.79,2016
9338,601186,中国铁建,0.0161987041036717,0.0,-,-,1.5,2016
9074,882,华联股份,0.0160804020100503,0.0,-,-,0.64,2016
8243,600418,江淮汽车,0.016057091882248,0.0,-,-,1.8,2016
9290,90,天健集团,0.0160513643659711,4.0,-,4.0,2.0,2016
9221,2381,双箭股份,0.0160384923817161,0.0,-,-,2.0,2016
8440,601098,中南传媒,0.0159253157605711,0.0,-,-,2.9,2016
9908,601360,三六零,0.0158982511923688,0.0,-,-,2.0,2016
9551,2449,国星光电,0.0158450704225352,0.0,-,-,1.8,2016
10000,600999,招商证券,0.0158130601792574,0.0,-,-,2.47,2016
10001,600873,梅花生物,0.0157977883096367,0.0,-,-,1.0,2016
9712,2408,齐翔腾达,0.0157109190887667,12.0,-,12.0,2.0,2016
8434,600143,金发科技,0.0156985871271586,0.0,-,-,1.0,2016
9317,46,泛海控股,0.0156903765690377,0.0,-,-,1.5,2016
10023,559,万向钱潮,0.0156641604010025,0.0,-,-,2.5,2016
9962,600284,浦东建设,0.0156546489563567,0.0,-,-,1.65,2016
8754,2132,恒星科技,0.0156494522691706,5.0,-,5.0,1.0,2016
9846,600688,上海石化,0.015625,0.0,-,-,1.0,2016
8978,603328,依顿电子,0.0156141568355309,0.0,-,-,4.5,2016
9199,601018,宁波港,0.0155963302752294,0.0,-,-,0.85,2016
8423,300154,瑞凌股份,0.0155925155925156,0.0,-,-,1.5,2016
9388,600655,豫园股份,0.0155820348304308,0.0,-,-,1.7,2016
8783,300171,东富龙,0.0155601659751037,0.0,-,-,3.0,2016
9850,2653,海思科,0.0155376009944065,0.0,-,-,2.5,2016
9517,528,柳工,0.015527950310559,0.0,-,-,1.0,2016
9329,601111,中国国航,0.0155072463768116,0.0,-,-,1.07,2016
9540,39,中集集团,0.0154929577464789,0.0,-,-,2.2,2016
9360,603788,宁波高发,0.0154440154440154,0.0,-,-,6.0,2016
9584,600067,冠城大通,0.0153846153846154,0.0,-,-,1.0,2016
8364,686,东北证券,0.0151630022744503,0.0,-,-,2.0,2016
9318,601126,四方股份,0.0150801131008483,0.0,-,-,1.6,2016
8675,417,合肥百货,0.0150753768844221,0.0,-,-,1.2,2016
8391,2705,新宝股份,0.0150526843953838,3.0,-,3.0,3.0,2016
9565,2028,思源电气,0.0150375939849624,2.0,-,2.0,2.0,2016
9556,300200,高盟新材,0.0150262960180316,0.0,-,-,2.0,2016
9167,600917,重庆燃气,0.015015015015015,0.0,-,-,1.5,2016
9261,2410,广联达,0.0150121146686523,0.0,-,-,2.016127,2016
9288,600466,蓝光发展,0.015,0.0,-,-,1.2,2016
8795,601117,中国化学,0.014974182444062,0.0,-,-,0.87,2016
9561,600012,皖通高速,0.0149447693307342,0.0,-,-,2.3,2016
9051,600622,光大嘉宝,0.0148830616583983,0.0,-,-,2.1,2016
9249,2543,万和电气,0.0148456057007126,0.0,-,-,2.5,2016
9844,600050,中国联通,0.0148186528497409,0.0,-,-,0.572,2016
8498,601188,龙江交通,0.0147887323943662,0.0,-,-,0.63,2016
9903,600009,上海机场,0.0147867950481431,0.0,-,-,4.3,2016
9932,1,平安银行,0.0146551724137931,2.0,-,2.0,1.53,2016
8132,300498,温氏股份,0.0146284376828555,0.0,-,-,5.0,2016
8363,600201,生物股份,0.0145613396432472,0.0,-,-,4.0,2016
10074,2554,惠博普,0.0145560407569141,10.0,-,10.0,2.0,2016
8297,600683,京投发展,0.0144444444444444,0.0,-,-,1.3,2016
9899,600826,兰生股份,0.0144322066084314,0.0,-,-,3.8,2016
8215,600828,茂业商业,0.0144092219020173,0.0,-,-,1.0,2016
9154,600162,香江控股,0.0143540669856459,5.0,-,5.0,0.9,2016
8570,300035,中科电气,0.0143266475644699,0.0,-,-,2.0,2016
9483,2311,海大集团,0.0142938822184105,0.0,-,-,2.5,2016
9121,2690,美亚光电,0.0142382534409112,0.0,-,-,3.0,2016
9519,2128,露天煤业,0.0142247510668563,0.0,-,-,1.0,2016
9745,600537,亿晶光电,0.0141743444365698,10.0,-,10.0,2.0,2016
9871,600577,精达股份,0.0141509433962264,0.0,-,-,0.6,2016
9275,601588,北辰实业,0.0141509433962264,0.0,-,-,0.6,2016
8175,2034,旺能环境,0.014120304998588,0.0,-,-,5.0,2016
8873,2677,浙江美大,0.0140845070422535,6.0,-,6.0,2.5,2016
10175,600422,昆药集团,0.0140748369378647,10.0,-,10.0,4.1,2016
8373,601,韶能股份,0.0140712945590994,0.0,-,-,1.5,2016
10187,300298,三诺生物,0.0140350877192982,3.0,-,3.0,3.6,2016
9084,300046,台基股份,0.0140134529147982,0.0,-,-,2.5,2016
9910,848,承德露露,0.0139664804469274,3.0,3.0,-,2.0,2016
8912,603699,纽威股份,0.0139664804469274,0.0,-,-,2.5,2016
9620,603866,桃李面包,0.0139346338991639,0.0,-,-,5.5,2016
9355,2293,罗莱生活,0.0138888888888889,0.0,-,-,2.0,2016
9691,601872,招商轮船,0.0138655462184874,0.0,-,-,0.66,2016
9135,600325,华发股份,0.0138504155124654,0.0,-,-,1.5,2016
9778,2404,嘉欣丝绸,0.0138312586445367,0.0,-,-,1.0,2016
10100,300033,同花顺,0.0138188608776844,0.0,-,-,7.4,2016
9830,600705,中航资本,0.0137959866220736,10.0,-,10.0,1.65,2016
8939,603669,灵康药业,0.0137693631669535,0.0,-,-,4.0,2016
10019,2138,顺络电子,0.0137646249139711,0.0,-,-,2.0,2016
8463,600123,兰花科创,0.0137362637362637,0.0,-,-,1.0,2016
9411,600835,上海机电,0.013727560718057,0.0,-,-,2.6,2016
9936,423,东阿阿胶,0.0137080191912269,0.0,-,-,8.0,2016
10148,300124,汇川技术,0.0136744803063457,9.998781,-,9.998781,4.99939,2016
9292,300214,日科化学,0.0136612021857923,0.0,-,-,1.0,2016
8519,2713,东易日盛,0.0135593220338983,0.0,-,-,4.0,2016
9359,601618,中国中冶,0.0135467980295567,0.0,-,-,0.55,2016
8833,603167,渤海轮渡,0.0134436401240951,0.0,-,-,1.3,2016
9784,708,大冶特钢,0.0134408602150538,0.0,-,-,1.5,2016
9373,300412,迦南科技,0.0134093194770365,0.0,-,-,4.0,2016
8538,2170,芭田股份,0.0133982947624848,0.0,-,-,1.1,2016
9192,951,中国重汽,0.0133958472873409,6.0,-,6.0,2.0,2016
8399,2749,国光股份,0.0133832976445396,0.0,-,-,10.0,2016
8123,2367,康力电梯,0.0133689839572193,0.0,-,-,2.0,2016
8522,902,新洋丰,0.0133570792520036,10.0,-,10.0,3.0,2016
9352,2479,富春环保,0.0133451957295374,0.0,-,-,1.5,2016
9756,2051,中工国际,0.0132216835610401,2.0,2.0,-,3.0,2016
10098,600168,武汉控股,0.0132162661737523,0.0,-,-,1.43,2016
9946,600982,宁波热电,0.0132075471698113,0.0,-,-,0.7,2016
8518,2465,海格通信,0.0131810193321617,0.0,-,-,1.5,2016
8301,600750,江中药业,0.0131492439184747,0.0,-,-,4.0,2016
8478,600809,山西汾酒,0.0130718954248366,0.0,-,-,3.2,2016
8806,2100,天康生物,0.0130434782608696,0.0,-,-,1.2,2016
8526,600518,ST康美,0.013013698630137,0.0,-,-,1.9,2016
9235,601377,兴业证券,0.0129366106080207,0.0,-,-,1.0,2016
9393,300382,斯莱克,0.0129198966408269,0.0,-,-,5.0,2016
8314,600527,江南高纤,0.0129124820659971,0.0,-,-,0.9,2016
9040,600617,国新能源,0.0128865979381443,0.0,-,-,1.5,2016
9297,601139,深圳燃气,0.0128865979381443,0.0,-,-,1.0,2016
9535,600600,青岛啤酒,0.0128840436075322,0.0,-,-,3.9,2016
9002,2191,劲嘉股份,0.0128755364806867,0.0,-,-,1.5,2016
9101,600132,重庆啤酒,0.0128700128700129,0.0,-,-,2.0,2016
9448,656,金科股份,0.012853470437018,0.0,-,-,0.5,2016
9878,300421,力星股份,0.0128205128205128,0.0,-,-,3.5,2016
8976,2223,鱼跃医疗,0.0128205128205128,0.0,-,-,4.0,2016
8131,600061,国投资本,0.0127851140456182,0.0,-,-,2.13,2016
9731,603899,晨光文具,0.012758356723654,10.0,-,10.0,5.0,2016
8330,601669,中国电建,0.0127483443708609,0.0,-,-,0.77,2016
8271,601985,中国核电,0.0127478753541076,0.0,-,-,0.9,2016
9419,600028,中国石化,0.0127388535031847,0.0,-,-,0.6,2016
8757,2376,新北洋,0.0127118644067797,0.0,-,-,1.5,2016
9478,600676,交运股份,0.0127118644067797,0.0,-,-,1.2,2016
8525,603025,大豪科技,0.012702445220705,0.0,-,-,4.0,2016
8771,600551,时代出版,0.0126829268292683,0.0,-,-,2.34,2016
8619,957,中通客车,0.0126582278481013,10.0,-,10.0,5.0,2016
8574,2081,金螳螂,0.0126582278481013,5.0,5.0,-,2.0,2016
9245,2455,百川股份,0.0126582278481013,0.0,-,-,1.0,2016
9025,719,中原传媒,0.0126315789473684,3.0,-,3.0,1.8,2016
8807,600114,东睦股份,0.0126182965299685,0.0,-,-,2.0,2016
9672,601880,大连港,0.0126050420168067,13.0,3.0,10.0,0.75,2016
9776,300019,硅宝科技,0.0126050420168067,0.0,-,-,1.5,2016
8169,600285,羚锐制药,0.0125838926174497,0.0,-,-,1.5,2016
9571,300127,银河磁体,0.0125786163522013,0.0,-,-,2.0,2016
9218,2595,豪迈科技,0.012531328320802,0.0,-,-,2.5,2016
8969,600039,四川路桥,0.012531328320802,0.0,-,-,0.5,2016
8166,601877,正泰电器,0.012531328320802,0.0,-,-,3.0,2016
9104,600498,烽火通信,0.0125184094256259,0.0,-,-,3.4,2016
8212,600219,南山铝业,0.0125156445556946,15.0,-,15.0,1.0,2016
8447,300471,厚普股份,0.0125104253544621,0.0,-,-,6.0,2016
9524,42,中洲控股,0.0124966708307308,0.0,-,-,2.000717,2016
8325,600388,龙净环保,0.0124804992199688,0.0,-,-,1.6,2016
9117,603766,隆鑫通用,0.012453300124533,0.0,-,-,2.0,2016
9347,601390,中国中铁,0.0124457308248915,0.0,-,-,0.86,2016
8572,2133,广宇集团,0.0124416796267496,0.0,-,-,0.8,2016
8669,600755,厦门国贸,0.0124378109452736,0.0,-,-,1.0,2016
9316,600409,三友化工,0.0124223602484472,0.0,-,-,0.8,2016
9119,603969,银龙股份,0.0124069478908189,0.0,-,-,1.5,2016
9473,2597,金禾实业,0.0123636363636364,0.0,-,-,1.7,2016
8752,2317,众生药业,0.0123626373626374,0.0,-,-,1.35,2016
