,市场,代码,名称,送转总比例,送股比例,转股比例,现金分红比例,股息率(%),预案公告日,预案公告日HSRZF,股权登记日QSRZF,股权登记日,除权除息日,除权除息日HSSRZF,YCQTS,总股本(亿）,每股收益(元),每股净资产(元),每股公积金(元),每股未分配利润(元),净利润同比增长(%),报告期,业绩披露日期,方案进度,分配计划,RowNum,EITIME,EUTIME,NOTICEDATE,Iskcb
10,深主板,000969,安泰科技,0.0,0.0,0.0,0.8,0.00283386468296139,2009-02-28T00:00:00,0.6004,28.6691,2009-05-18T00:00:00,2009-05-19T00:00:00,-19.2037,3771.0,441263680.0,0.34,4.47,2.388978,0.667023,7.3005,2008-12-31T00:00:00,2009-02-28T00:00:00,实施分配,"10派0.80元(含税,扣税后0.72元)",21076,2012-07-13T13:12:44,2014-03-31T17:41:06,2009-05-13T00:00:00,
11,深主板,000563,陕国投A,0.0,0.0,0.0,0.3,0.0026431718061674,2009-02-28T00:00:00,3.0168,-0.5259,2009-05-19T00:00:00,2009-05-20T00:00:00,6.6667,3770.0,358413026.0,0.1909,1.374,0.123851,0.11784,-6.0932,2008-12-31T00:00:00,2009-02-28T00:00:00,实施分配,"10派0.30元(含税,扣税后0.27元)",21060,2012-07-13T13:05:41,2014-03-31T17:41:05,2009-05-13T00:00:00,
12,中小板,002013,中航机电,2.0,2.0,0.0,0.5,0.00332225913621262,2009-02-28T00:00:00,16.0648,9.5342,2009-05-19T00:00:00,2009-05-20T00:00:00,-5.5144,3770.0,107100000.0,0.21,3.82,2.147842,0.546795,5.5545,2008-12-31T00:00:00,2009-02-28T00:00:00,实施分配,"10送2.00派0.50元(含税,扣税后0.25元)",21055,2012-07-13T13:29:33,2014-03-31T17:41:14,2009-05-12T00:00:00,
13,沪市,600168,武汉控股,0.0,0.0,0.0,0.45,0.00721153846153846,2009-02-28T00:00:00,8.2996,1.7945,2009-05-19T00:00:00,2009-05-20T00:00:00,7.1192,3770.0,441150000.0,0.13,3.32,1.696759,0.336959,-2.8564,2008-12-31T00:00:00,2009-02-28T00:00:00,实施分配,"10派0.45元(含税,扣税后0.405元)",21053,2012-07-13T13:14:02,2014-03-31T17:41:07,2009-05-14T00:00:00,
14,中小板,002162,悦心健康,0.0,0.0,0.0,0.3,0.00402144772117962,2009-02-28T00:00:00,8.6331,-6.0453,2009-06-23T00:00:00,2009-06-24T00:00:00,24.1656,3735.0,380000000.0,0.08,2.28,0.952903,0.192602,-45.5375,2008-12-31T00:00:00,2009-02-28T00:00:00,实施分配,"10派0.30元(含税,扣税后0.27元)",20655,2012-07-13T12:49:17,2014-03-31T17:40:58,2009-06-16T00:00:00,
15,沪市,600841,上柴股份,0.0,0.0,0.0,0.5,0.0033003300330033,2009-02-28T00:00:00,6.1611,1.4056,2009-07-09T00:00:00,2009-07-10T00:00:00,-10.4054,3719.0,480309280.0,0.06,3.79,1.437937,0.363765,53.114,2008-12-31T00:00:00,2009-02-28T00:00:00,实施分配,"10派0.50元(含税,扣税后0.45元)",20539,2012-07-13T13:31:49,2014-03-31T17:41:15,2009-07-06T00:00:00,
16,深主板,000690,宝新能源,0.0,0.0,0.0,0.6,0.00558139534883721,2009-02-28T00:00:00,4.7497,10.9391,2009-08-04T00:00:00,2009-08-05T00:00:00,-10.2119,3693.0,1151075000.0,0.3197,2.13,0.44151,0.464749,8.8416,2008-12-31T00:00:00,2009-02-28T00:00:00,实施分配,"10派0.60元(含税,扣税后0.54元)",20457,2012-07-13T13:31:16,2014-03-31T17:41:15,2009-07-29T00:00:00,
17,沪市,600009,上海机场,0.0,0.0,0.0,0.5,0.00286532951289398,2009-02-28T00:00:00,2.0701,-0.1716,2009-08-04T00:00:00,2009-08-05T00:00:00,-17.6773,3693.0,1926958448.0,0.45,6.342,1.332659,3.330063,-49.2786,2008-12-31T00:00:00,2009-02-28T00:00:00,实施分配,"10派0.50元(含税,扣税后0.45元)",20456,2012-07-13T13:12:31,2014-03-31T17:41:06,2009-07-30T00:00:00,
18,中小板,002168,惠程科技,10.0,0.0,10.0,3.0,0.0114810562571757,2009-02-27T00:00:00,11.7614,30.3892,2009-03-27T00:00:00,2009-03-30T00:00:00,38.2255,3821.0,100146240.0,0.46,4.92,1.696131,1.853159,20.584,2008-12-31T00:00:00,2009-02-27T00:00:00,实施分配,"10转10.00派3.00元(含税,扣税后2.70元)",21271,2012-07-13T13:20:41,2014-03-31T17:41:08,2009-03-24T00:00:00,
19,沪市,600824,益民集团,2.0,1.0,1.0,0.6,0.00848656294200849,2009-02-27T00:00:00,9.9448,2.6125,2009-04-10T00:00:00,2009-04-13T00:00:00,4.1946,3807.0,609969371.0,0.165,1.964,0.321553,0.454086,28.2652,2008-12-31T00:00:00,2009-02-27T00:00:00,实施分配,"10送1.00转1.00派0.60元(含税,扣税后0.44元)",21248,2012-07-13T13:20:35,2014-03-31T17:41:08,2009-04-07T00:00:00,
20,中小板,002248,华东数控,0.0,0.0,0.0,1.0,0.00473036896877956,2009-02-27T00:00:00,-14.2235,-3.8654,2009-04-22T00:00:00,2009-04-23T00:00:00,-11.3317,3797.0,120000000.0,0.48,4.21,2.350017,0.574851,22.0935,2008-12-31T00:00:00,2009-02-27T00:00:00,实施分配,"10派1.00元(含税,扣税后0.90元)",21220,2012-07-13T12:49:25,2014-03-31T17:40:58,2009-04-16T00:00:00,
21,中小板,002084,海鸥住工,1.0,0.0,1.0,0.0,0.0,2009-02-27T00:00:00,-4.3478,-15.4839,2009-04-30T00:00:00,2009-05-04T00:00:00,11.7007,3786.0,211858156.0,0.23,3.4256,1.240867,0.960851,-49.4214,2008-12-31T00:00:00,2009-02-27T00:00:00,实施分配,10转1.00,21180,2012-07-13T13:20:31,2014-03-31T17:41:08,2009-04-23T00:00:00,
22,沪市,600983,惠而浦,0.0,0.0,0.0,1.8,0.0132841328413284,2009-02-27T00:00:00,5.4137,1.5742,2009-05-12T00:00:00,2009-05-13T00:00:00,-0.8909,3777.0,333000000.0,0.35,1.95,0.350291,0.410738,69.0604,2008-12-31T00:00:00,2009-02-27T00:00:00,实施分配,"10派1.80元(含税,扣税后1.62元)",21127,2012-07-13T13:22:56,2014-03-31T17:41:11,2009-05-07T00:00:00,
23,沪市,600418,江淮汽车,0.0,0.0,0.0,0.12,0.00217391304347826,2009-02-27T00:00:00,3.5714,14.0496,2009-05-22T00:00:00,2009-05-25T00:00:00,25.7299,3765.0,1288736635.0,0.04,3.11,1.027909,0.747477,-82.6305,2008-12-31T00:00:00,2009-02-27T00:00:00,实施分配,"10派0.12元(含税,扣税后0.108元)",21001,2012-07-13T13:03:54,2014-03-31T17:41:05,2009-05-19T00:00:00,
24,沪市,600729,重庆百货,0.0,0.0,0.0,2.0,0.0086617583369424,2009-02-27T00:00:00,-2.0225,-2.2025,2009-07-03T00:00:00,2009-07-06T00:00:00,-8.2284,3723.0,204000000.0,0.8,4.04,0.449123,1.897544,61.3641,2008-12-31T00:00:00,2009-02-27T00:00:00,实施分配,"10派2.00元(含税,扣税后1.80元)",20572,2012-07-13T12:49:35,2014-03-31T17:40:59,2009-06-29T00:00:00,
25,中小板,002258,利尔化学,0.0,0.0,0.0,3.58,0.0170313986679353,2009-02-26T00:00:00,-5.322,8.8555,2009-04-02T00:00:00,2009-04-03T00:00:00,37.2763,3817.0,134962689.0,0.74,6.09,3.646074,1.18061,-18.0772,2008-12-31T00:00:00,2009-02-26T00:00:00,实施分配,"10派3.58元(含税,扣税后3.222元)",21264,2012-07-13T13:23:11,2014-03-31T17:41:11,2009-03-26T00:00:00,
26,中小板,002123,梦网集团,6.0,0.0,6.0,2.0,0.00452488687782805,2009-02-26T00:00:00,4.7749,10.8047,2009-04-09T00:00:00,2009-04-10T00:00:00,7.2136,3810.0,128000000.0,1.02,5.04,1.829894,1.928041,56.2891,2008-12-31T00:00:00,2009-02-26T00:00:00,实施分配,"10转6.00派2.00元(含税,扣税后1.80元)",21253,2012-07-13T13:22:07,2014-03-31T17:41:11,2009-04-03T00:00:00,
27,中小板,002251,步步高,10.0,4.0,6.0,1.0,0.00169635284139101,2009-02-26T00:00:00,-10.109,32.3827,2009-04-16T00:00:00,2009-04-17T00:00:00,-8.5283,3803.0,135180000.0,1.38,10.4,6.331087,2.799237,31.6716,2008-12-31T00:00:00,2009-02-26T00:00:00,实施分配,"10送4.00转6.00派1.00元(含税,扣税后0.50元)",21239,2012-07-13T13:15:24,2014-03-31T17:41:07,2009-04-10T00:00:00,
28,沪市,600595,*ST中孚,0.0,0.0,0.0,0.5,0.00493096646942801,2009-02-26T00:00:00,-10.4887,1.9095,2009-05-07T00:00:00,2009-05-08T00:00:00,3.854,3782.0,657255594.0,0.3,3.57,0.881421,1.458437,-64.5108,2008-12-31T00:00:00,2009-02-26T00:00:00,实施分配,"10派0.50元(含税,扣税后0.45元)",21159,2012-07-13T13:14:51,2014-03-31T17:41:08,2009-05-04T00:00:00,
29,沪市,600197,伊力特,0.0,0.0,0.0,1.8,0.0209302325581395,2009-02-26T00:00:00,5.5874,2.0166,2009-05-15T00:00:00,2009-05-18T00:00:00,-2.3256,3772.0,441000000.0,0.2781,2.156,0.472228,0.372507,14.7081,2008-12-31T00:00:00,2009-02-26T00:00:00,实施分配,"10派1.80元(含税,扣税后1.62元)",21080,2012-07-13T12:57:37,2014-03-31T17:41:01,2009-05-09T00:00:00,
30,中小板,002203,海亮股份,0.0,0.0,0.0,1.2,0.0109489051094891,2009-02-25T00:00:00,-11.6211,5.7915,2009-04-09T00:00:00,2009-04-10T00:00:00,-3.9111,3810.0,400100000.0,0.443,3.44,1.338829,0.990779,0.5589,2008-12-31T00:00:00,2009-02-25T00:00:00,实施分配,"10派1.20元(含税,扣税后1.08元)",21254,2012-07-13T13:23:32,2014-03-31T17:41:10,2009-04-03T00:00:00,
31,中小板,002015,协鑫能科,0.0,0.0,0.0,0.3,0.00340136054421769,2009-02-25T00:00:00,-6.8447,10.25,2009-05-12T00:00:00,2009-05-13T00:00:00,-6.5909,3777.0,171088000.0,0.08,1.95,0.089872,0.762885,-67.8224,2008-12-31T00:00:00,2009-02-25T00:00:00,实施分配,"10派0.30元(含税,扣税后0.27元)",21131,2012-07-13T12:50:00,2014-03-31T17:40:57,2009-05-06T00:00:00,
32,中小板,002101,广东鸿图,0.0,0.0,0.0,2.0,0.0150262960180316,2009-02-25T00:00:00,-12.5371,-5.6697,2009-05-21T00:00:00,2009-05-22T00:00:00,8.0391,3768.0,67000000.0,0.43,5.56,2.621841,1.535295,-15.6934,2008-12-31T00:00:00,2009-02-25T00:00:00,实施分配,"10派2.00元(含税,扣税后1.80元)",21014,2012-07-13T13:12:50,2014-03-31T17:41:06,2009-05-15T00:00:00,
33,沪市,600388,龙净环保,0.0,0.0,0.0,4.5,0.0216450216450216,2009-02-24T00:00:00,-10.0351,12.8664,2009-03-31T00:00:00,2009-04-01T00:00:00,1.0224,3819.0,167000000.0,1.04,6.56,2.725513,2.526595,40.3938,2008-12-31T00:00:00,2009-02-24T00:00:00,实施分配,"10派4.50元(含税,扣税后4.05元)",21268,2012-07-13T13:03:52,2014-03-31T17:41:05,2009-03-26T00:00:00,
34,沪市,600079,人福医药,0.0,0.0,0.0,0.42,0.00538461538461538,2009-02-24T00:00:00,4.2424,0.0,2009-05-13T00:00:00,2009-05-14T00:00:00,7.2822,3776.0,389085686.0,0.2,2.59,0.656655,0.75175,15.6408,2008-12-31T00:00:00,2009-02-24T00:00:00,实施分配,"10派0.42元(含税,扣税后0.378元)",21113,2012-07-13T13:12:25,2014-03-31T17:41:06,2009-05-08T00:00:00,
35,深主板,000429,粤高速A,0.0,0.0,0.0,1.0,0.0200803212851406,2009-02-24T00:00:00,-6.2099,-12.478,2009-08-17T00:00:00,2009-08-18T00:00:00,-4.2596,3680.0,1257117748.0,0.32,2.72,1.220973,0.404066,-14.082,2008-12-31T00:00:00,2009-02-24T00:00:00,实施分配,"10派1.00元(含税,扣税后0.90元)",20435,2012-07-13T13:24:08,2014-03-31T17:41:12,2009-08-11T00:00:00,
36,沪市,600114,东睦股份,0.0,0.0,0.0,1.0,0.016025641025641,2009-02-21T00:00:00,-9.8546,4.5226,2009-04-07T00:00:00,2009-04-08T00:00:00,7.0826,3812.0,195500000.0,0.06,3.03,1.578273,0.259058,-41.4361,2008-12-31T00:00:00,2009-02-21T00:00:00,实施分配,"10派1.00元(含税,扣税后0.90元)",21260,2012-07-13T12:55:43,2014-03-31T17:40:58,2009-04-01T00:00:00,
37,中小板,002066,瑞泰科技,0.0,0.0,0.0,1.0,0.00798722044728435,2009-02-21T00:00:00,-5.2055,-6.4275,2009-04-28T00:00:00,2009-04-29T00:00:00,6.2742,3791.0,90000000.0,0.38,2.85,0.669075,1.017168,43.9999,2008-12-31T00:00:00,2009-02-21T00:00:00,实施分配,"10派1.00元(含税,扣税后0.90元)",21197,2012-07-13T12:50:12,2014-03-31T17:40:57,2009-04-21T00:00:00,
38,中小板,002058,威尔泰,0.0,0.0,0.0,0.5,0.00458715596330275,2009-02-21T00:00:00,-9.0662,0.7394,2009-04-29T00:00:00,2009-04-30T00:00:00,6.0579,3790.0,62368840.0,0.14,2.72,1.203416,0.337576,-20.6162,2008-12-31T00:00:00,2009-02-21T00:00:00,实施分配,"10派0.50元(含税,扣税后0.45元)",21189,2012-07-13T13:14:41,2014-03-31T17:41:07,2009-04-24T00:00:00,
39,沪市,600966,博汇纸业,0.0,0.0,0.0,0.8,0.0108108108108108,2009-02-21T00:00:00,-14.3979,-8.529,2009-04-30T00:00:00,2009-05-04T00:00:00,2.611,3786.0,504576000.0,0.5,4.92,2.059298,1.556371,28.2317,2008-12-31T00:00:00,2009-02-21T00:00:00,实施分配,"10派0.80元(含税,扣税后0.72元)",21182,2012-07-13T12:55:55,2014-03-31T17:40:58,2009-04-27T00:00:00,
40,深主板,000731,四川美丰,0.0,0.0,0.0,1.5,0.0183823529411765,2009-02-21T00:00:00,-5.2963,-2.2754,2009-05-08T00:00:00,2009-05-11T00:00:00,4.4619,3779.0,499840000.0,0.4031,3.27,0.088455,1.51184,-36.0056,2008-12-31T00:00:00,2009-02-21T00:00:00,实施分配,"10派1.50元(含税,扣税后1.35元)",21143,2012-07-13T12:55:35,2014-03-31T17:40:57,2009-05-05T00:00:00,
41,沪市,600590,泰豪科技,0.0,0.0,0.0,0.5,0.00441306266548985,2009-02-21T00:00:00,-5.7178,4.136,2009-05-15T00:00:00,2009-05-18T00:00:00,18.125,3772.0,294495615.0,0.311,3.33,1.097538,1.0881,8.664,2008-12-31T00:00:00,2009-02-21T00:00:00,实施分配,"10派0.50元(含税,扣税后0.45元)",21092,2012-07-13T13:14:08,2014-03-31T17:41:07,2009-05-12T00:00:00,
42,深主板,000950,重药控股,0.0,0.0,0.0,2.5,0.0166666666666667,2009-02-20T00:00:00,-0.3682,13.9818,2009-04-15T00:00:00,2009-04-16T00:00:00,0.7483,3804.0,311608250.0,0.88,3.1,0.670829,1.255038,87.5261,2008-12-31T00:00:00,2009-02-20T00:00:00,实施分配,"10派2.50元(含税,扣税后2.25元)",21242,2012-07-13T13:23:19,2014-03-31T17:41:11,2009-04-10T00:00:00,
43,沪市,600246,万通地产,10.0,0.0,10.0,3.5,0.0145288501452885,2009-02-20T00:00:00,-3.7228,35.0336,2009-04-15T00:00:00,2009-04-16T00:00:00,-23.0831,3804.0,507000000.0,1.0403,5.6918,3.34612,1.234171,219.7753,2008-12-31T00:00:00,2009-02-20T00:00:00,实施分配,"10转10.00派3.50元(含税,扣税后3.15元)",21241,2012-07-13T13:29:28,2014-03-31T17:41:13,2009-04-09T00:00:00,
44,沪市,600674,川投能源,0.0,0.0,0.0,0.7,0.00340632603406326,2009-02-20T00:00:00,-13.0482,1.9851,2009-05-05T00:00:00,2009-05-06T00:00:00,-9.5785,3784.0,638678286.0,0.5616,2.86,0.62487,0.79369,487.3625,2008-12-31T00:00:00,2009-02-20T00:00:00,实施分配,"10派0.70元(含税,扣税后0.63元)",21168,2012-07-13T12:49:24,2014-03-31T17:40:57,2009-04-29T00:00:00,
45,深主板,000807,云铝股份,0.0,0.0,0.0,0.8,0.00928074245939675,2009-02-20T00:00:00,-15.8254,-5.3787,2009-06-25T00:00:00,2009-06-26T00:00:00,90.7363,3733.0,1053544437.0,0.07,2.735,1.2077,0.237033,-85.9341,2008-12-31T00:00:00,2009-02-20T00:00:00,实施分配,"10派0.80元(含税,扣税后0.72元)",20629,2012-07-13T12:50:15,2014-03-31T17:40:58,2009-06-19T00:00:00,
46,深主板,000968,蓝焰控股,0.0,0.0,0.0,2.0,0.0118694362017804,2009-02-19T00:00:00,-8.5151,18.9972,2009-04-14T00:00:00,2009-04-15T00:00:00,5.3635,3805.0,513747000.0,1.3317,4.989,1.263604,2.1004,117.8447,2008-12-31T00:00:00,2009-02-19T00:00:00,实施分配,"10派2.00元(含税,扣税后1.80元)",21244,2012-07-13T13:24:03,2014-03-31T17:41:14,2009-04-09T00:00:00,
47,深主板,000155,川能动力,0.0,0.0,0.0,1.2,0.0135287485907554,2009-02-19T00:00:00,-1.2212,7.5152,2009-04-21T00:00:00,2009-04-22T00:00:00,2.3428,3798.0,470000000.0,0.29,3.73,1.723996,0.569862,-2.2141,2008-12-31T00:00:00,2009-02-19T00:00:00,实施分配,"10派1.20元(含税,扣税后1.08元)",21222,2012-07-13T12:57:30,2014-03-31T17:41:00,2009-04-16T00:00:00,
48,沪市,600488,天药股份,0.0,0.0,0.0,0.3,0.00390625,2009-02-18T00:00:00,16.2242,-3.6386,2009-04-17T00:00:00,2009-04-20T00:00:00,-3.4794,3800.0,542889973.0,0.093,2.705,0.937349,0.589834,92.14,2008-12-31T00:00:00,2009-02-18T00:00:00,实施分配,"10派0.30元(含税,扣税后0.27元)",21234,2012-07-13T13:13:19,2014-03-31T17:41:09,2009-04-14T00:00:00,
49,沪市,600276,恒瑞医药,2.0,2.0,0.0,1.0,0.00243842965130456,2009-02-18T00:00:00,-0.6744,3.2217,2009-04-29T00:00:00,2009-04-30T00:00:00,4.595,3790.0,517286016.0,0.8176,3.86,0.610259,1.758969,1.9694,2008-12-31T00:00:00,2009-02-18T00:00:00,实施分配,"10送2.00派1.00元(含税,扣税后0.70元)",21187,2012-07-13T13:22:58,2014-03-31T17:41:09,2009-04-24T00:00:00,
50,沪市,600048,保利地产,3.0,3.0,0.0,1.32,0.00562899786780384,2009-02-18T00:00:00,12.0428,1.2959,2009-04-29T00:00:00,2009-04-30T00:00:00,21.4212,3790.0,2452343186.0,0.91,5.74,2.772926,1.865463,50.3512,2008-12-31T00:00:00,2009-02-18T00:00:00,实施分配,"10送3.00派1.32元(含税,扣税后0.888元)",21183,2012-07-13T13:21:38,2014-03-31T17:41:11,2009-04-24T00:00:00,
51,深主板,000858,五粮液,0.0,0.0,0.0,0.5,0.00290697674418605,2009-02-18T00:00:00,-3.8485,1.715,2009-05-08T00:00:00,2009-05-11T00:00:00,13.6228,3779.0,3795966720.0,0.477,2.998,0.25111,1.223852,23.2665,2008-12-31T00:00:00,2009-02-18T00:00:00,实施分配,"10派0.50元(含税,扣税后0.45元)",21147,2012-07-13T13:05:17,2014-03-31T17:41:02,2009-05-04T00:00:00,
52,沪市,600577,精达股份,0.0,0.0,0.0,1.0,0.0176056338028169,2009-02-18T00:00:00,11.0476,-7.1895,2009-05-11T00:00:00,2009-05-12T00:00:00,9.2982,3778.0,294480000.0,0.329,2.58,0.411285,1.072765,28.7066,2008-12-31T00:00:00,2009-02-18T00:00:00,实施分配,"10派1.00元(含税,扣税后0.90元)",21133,2012-07-13T13:13:35,2014-03-31T17:41:08,2009-05-06T00:00:00,
53,深主板,000852,石化机械,3.0,0.0,3.0,1.0,0.00947867298578199,2009-02-18T00:00:00,-5.3763,5.0797,2009-05-26T00:00:00,2009-05-27T00:00:00,6.4267,3763.0,308000000.0,0.33,2.89,0.634048,0.84733,9.7878,2008-12-31T00:00:00,2009-02-18T00:00:00,实施分配,"10转3.00派1.00元(含税,扣税后0.90元)",20955,2012-07-13T13:23:24,2014-03-31T17:41:10,2009-05-19T00:00:00,
54,沪市,600063,皖维高新,0.0,0.0,0.0,0.2,0.0020746887966805,2009-02-18T00:00:00,-1.0955,-9.4836,2009-06-05T00:00:00,2009-06-08T00:00:00,10.1135,3751.0,368079150.0,0.17,4.02,2.604624,0.236015,-20.7012,2008-12-31T00:00:00,2009-02-18T00:00:00,实施分配,"10派0.20元(含税,扣税后0.18元)",20864,2012-07-13T12:57:23,2014-03-31T17:40:59,2009-06-02T00:00:00,
55,深主板,000514,渝开发,0.0,0.0,0.0,0.2,0.00128369704749679,2009-02-18T00:00:00,20.8062,16.6168,2009-06-26T00:00:00,2009-06-29T00:00:00,4.6272,3730.0,633937616.0,0.2035,3.12,1.802919,0.262081,-8.6673,2008-12-31T00:00:00,2009-02-18T00:00:00,实施分配,"10派0.20元(含税,扣税后0.18元)",20619,2012-07-13T13:13:17,2014-03-31T17:41:06,2009-06-23T00:00:00,
56,中小板,002233,塔牌集团,0.0,0.0,0.0,1.2,0.00922367409684858,2009-02-17T00:00:00,-6.4093,11.2917,2009-03-25T00:00:00,2009-03-26T00:00:00,0.4587,3825.0,400000000.0,0.54,4.47,2.458205,0.958123,35.423,2008-12-31T00:00:00,2009-02-17T00:00:00,实施分配,"10派1.20元(含税,扣税后1.08元)",21272,2012-07-13T12:55:56,2014-03-31T17:40:58,2009-03-19T00:00:00,
57,中小板,002263,*ST东南,5.0,0.0,5.0,0.0,0.0,2009-02-17T00:00:00,0.9879,5.0549,2009-03-30T00:00:00,2009-03-31T00:00:00,7.6205,3820.0,245050232.0,0.23,3.21,1.200888,0.985195,-13.3327,2008-12-31T00:00:00,2009-02-17T00:00:00,实施分配,10转5.00,21270,2012-07-13T13:22:14,2014-03-31T17:41:11,2009-03-25T00:00:00,
58,沪市,600535,天士力,0.0,0.0,0.0,4.0,0.0260756192959583,2009-02-17T00:00:00,-1.7077,5.7931,2009-04-10T00:00:00,2009-04-13T00:00:00,-1.2146,3807.0,488000000.0,0.52,3.92,1.156612,1.377022,37.6643,2008-12-31T00:00:00,2009-02-17T00:00:00,实施分配,"10派4.00元(含税,扣税后3.60元)",21249,2012-07-13T13:15:14,2014-03-31T17:41:09,2009-04-07T00:00:00,
59,沪市,600406,国电南瑞,0.0,0.0,0.0,1.0,0.00360620266858997,2009-02-17T00:00:00,-7.1915,10.6986,2009-04-27T00:00:00,2009-04-28T00:00:00,22.3214,3792.0,255060000.0,0.49,3.84,0.725504,1.749773,-11.9933,2008-12-31T00:00:00,2009-02-17T00:00:00,实施分配,"10派1.00元(含税,扣税后0.90元)",21204,2012-07-13T13:22:54,2014-03-31T17:41:11,2009-04-22T00:00:00,
